   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      15	   4.000	     NaN	     NaN	     NaN	0.028690	  0.7420	     NaN	     NaN	   78.67	   0.000	1.007E+6	   0.086	  525.16	   29.56	   224.6	 1025.50	   24.03	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98211	 0.94880	 0.92194	 0.89813	 0.86896	 0.83190	 0.81009	 0.77916	 0.75853	 0.74451	 0.73379	 0.73169	 0.73713	 0.74127	 0.75300	 0.76630	 0.78224	 0.79532	 0.81420	 0.82458	 0.83955	 0.85126	 0.86538	 0.87672	 0.88975	 0.89894	 0.90948	 0.92056	 0.93035	 0.93939	 0.95086	 0.95621	 0.96274	 0.96895	 0.97971	 0.98528	 0.98889	 0.99327	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03407	-0.02579	-0.02444	-0.02128	-0.02178	-0.01800	-0.02225	-0.01865	-0.01914	-0.01328	-0.00893	-0.00780	 0.00089	 0.00480	 0.00990	 0.00591	-0.07546	-0.08144	-0.11264	-0.12771	-0.14279	-0.15805	-0.17229	-0.17667	-0.18949	-0.21066	-0.19838	-0.19484	-0.18860	-0.18573	-0.18988	-0.18101	-0.16798	-0.15348	-0.14057	-0.12204	-0.10379	-0.11141	-0.04056	 0.00675	 0.02918	 0.04533	 0.04837	 0.05709	 0.06611	 0.07222	 0.07546	 0.07985	 0.08310	 0.08039	 0.07627	 0.07263	 0.06991	 0.06716	 0.06339	 0.05451	 0.04454	 0.03183	 0.01365	-0.01001	
      16	   5.008	     NaN	     NaN	     NaN	0.027496	  0.8549	     NaN	     NaN	   81.05	   0.000	1.007E+6	   0.086	  525.19	   29.56	   224.6	 1025.50	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98453	 0.94566	 0.89079	 0.82574	 0.79340	 0.77082	 0.75040	 0.72958	 0.72724	 0.72130	 0.72817	 0.73948	 0.75258	 0.77040	 0.79070	 0.80569	 0.82399	 0.84084	 0.85787	 0.87047	 0.88715	 0.89591	 0.90819	 0.91701	 0.92798	 0.93640	 0.94641	 0.95212	 0.95846	 0.96539	 0.97096	 0.97565	 0.98308	 0.98389	 0.98686	 0.98939	 0.99410	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03486	-0.02589	-0.02396	-0.01996	-0.02047	-0.01880	-0.01936	-0.01630	-0.01466	-0.00845	-0.00464	-0.00369	 0.00495	 0.00926	 0.01477	 0.01128	-0.08206	-0.09032	-0.12417	-0.14184	-0.15951	-0.17663	-0.19214	-0.19723	-0.21347	-0.23344	-0.22072	-0.21689	-0.21030	-0.20684	-0.21032	-0.20026	-0.18519	-0.16850	-0.15369	-0.13246	-0.11163	-0.11649	-0.03516	 0.01498	 0.03957	 0.05782	 0.06280	 0.07328	 0.08370	 0.09059	 0.09435	 0.09892	 0.10212	 0.09951	 0.09542	 0.09149	 0.08817	 0.08453	 0.07956	 0.06904	 0.05718	 0.04234	 0.02196	-0.00378	
      17	   6.001	     NaN	     NaN	     NaN	0.027440	  0.9640	     NaN	     NaN	   78.59	   0.000	1.007E+6	   0.086	  524.77	   29.55	   224.4	 1025.51	   24.07	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98236	 0.95090	 0.89789	 0.86475	 0.83693	 0.80652	 0.77152	 0.75388	 0.72979	 0.71857	 0.71509	 0.71656	 0.72697	 0.74396	 0.75876	 0.77985	 0.80154	 0.82407	 0.84135	 0.86297	 0.87420	 0.88894	 0.89975	 0.91208	 0.92118	 0.93199	 0.93860	 0.94598	 0.95394	 0.96052	 0.96606	 0.97415	 0.97644	 0.98044	 0.98392	 0.99067	 0.99322	 0.99474	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03835	-0.02876	-0.02621	-0.02146	-0.02140	-0.01800	-0.02018	-0.01558	-0.01387	-0.00810	-0.00418	-0.00267	 0.00644	 0.01139	 0.01757	 0.01474	-0.08861	-0.09926	-0.13575	-0.15591	-0.17607	-0.19528	-0.21213	-0.21812	-0.23622	-0.25673	-0.24321	-0.23922	-0.23211	-0.22819	-0.23097	-0.21971	-0.20268	-0.18378	-0.16720	-0.14356	-0.12049	-0.12267	-0.03055	 0.02182	 0.04864	 0.06877	 0.07564	 0.08794	 0.09961	 0.10729	 0.11156	 0.11635	 0.11941	 0.11704	 0.11292	 0.10884	 0.10500	 0.10058	 0.09448	 0.08264	 0.06899	 0.05219	 0.02979	 0.00211	
      18	   7.006	     NaN	     NaN	     NaN	0.027878	  1.0667	     NaN	     NaN	   81.03	   0.000	1.006E+6	   0.085	  524.16	   29.53	   224.1	 1025.52	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99431	 0.97969	 0.94739	 0.92200	 0.89890	 0.87012	 0.83332	 0.81042	 0.77630	 0.75138	 0.73251	 0.71572	 0.70925	 0.71206	 0.71614	 0.73006	 0.74888	 0.77176	 0.79286	 0.81985	 0.83604	 0.85784	 0.87348	 0.89052	 0.90264	 0.91594	 0.92382	 0.93206	 0.94043	 0.94754	 0.95381	 0.96288	 0.96577	 0.97076	 0.97554	 0.98409	 0.98851	 0.99173	 0.99536	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04145	-0.03125	-0.02824	-0.02271	-0.02217	-0.01733	-0.02099	-0.01556	-0.01334	-0.00744	-0.00380	-0.00171	 0.00788	 0.01345	 0.02017	 0.01805	-0.09485	-0.10765	-0.14683	-0.16947	-0.19212	-0.21329	-0.23150	-0.23836	-0.25680	-0.27979	-0.26520	-0.26080	-0.25318	-0.24859	-0.25070	-0.23821	-0.21922	-0.19815	-0.17965	-0.15341	-0.12783	-0.12757	-0.02610	 0.02846	 0.05716	 0.07900	 0.08753	 0.10133	 0.11416	 0.12256	 0.12733	 0.13238	 0.13547	 0.13332	 0.12927	 0.12504	 0.12076	 0.11578	 0.10867	 0.09560	 0.08037	 0.06169	 0.03746	 0.00791	
      19	   8.008	     NaN	     NaN	     NaN	0.030114	  1.1651	     NaN	     NaN	   78.65	   0.000	1.005E+6	   0.085	  523.52	   29.51	   223.9	 1025.54	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97455	 0.94206	 0.88397	 0.82483	 0.76906	 0.74347	 0.72808	 0.71572	 0.70391	 0.70901	 0.71102	 0.72458	 0.74191	 0.76170	 0.78476	 0.80962	 0.82820	 0.84937	 0.86806	 0.88516	 0.89638	 0.91038	 0.91631	 0.92503	 0.93003	 0.93667	 0.94163	 0.94813	 0.95141	 0.95540	 0.96055	 0.96497	 0.96887	 0.97560	 0.97639	 0.97947	 0.98259	 0.98884	 0.99149	 0.99315	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04023	-0.02937	-0.02574	-0.01966	-0.01983	-0.01892	-0.01746	-0.01254	-0.00867	-0.00311	 0.00091	 0.00311	 0.01273	 0.01842	 0.02541	 0.02341	-0.10058	-0.11555	-0.15727	-0.18236	-0.20744	-0.23056	-0.25010	-0.25778	-0.27670	-0.30196	-0.28631	-0.28158	-0.27358	-0.26847	-0.26993	-0.25627	-0.23529	-0.21218	-0.19198	-0.16356	-0.13598	-0.13311	-0.02199	 0.03448	 0.06501	 0.08846	 0.09858	 0.11385	 0.12763	 0.13678	 0.14200	 0.14725	 0.15036	 0.14839	 0.14443	 0.14009	 0.13551	 0.12990	 0.12202	 0.10786	 0.09115	 0.07090	 0.04495	 0.01375	
      20	   8.996	     NaN	     NaN	     NaN	0.026932	  1.2535	     NaN	     NaN	   81.09	   0.000	1.005E+6	   0.085	  522.78	   29.49	   223.6	 1025.54	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99089	 0.97385	 0.95733	 0.94360	 0.92399	 0.89390	 0.87630	 0.84367	 0.81637	 0.79071	 0.76206	 0.73958	 0.72488	 0.70992	 0.70468	 0.70425	 0.71146	 0.72282	 0.74549	 0.76237	 0.78884	 0.81341	 0.84365	 0.86797	 0.89360	 0.91159	 0.92964	 0.94545	 0.95726	 0.96634	 0.97637	 0.97944	 0.98357	 0.98715	 0.99306	 0.99508	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04685	-0.03544	-0.03147	-0.02458	-0.02333	-0.01765	-0.02216	-0.01743	-0.01566	-0.00659	-0.00266	 0.00011	 0.01049	 0.01714	 0.02488	 0.02377	-0.10632	-0.12331	-0.16750	-0.19491	-0.22231	-0.24733	-0.26823	-0.27671	-0.29572	-0.32348	-0.30679	-0.30165	-0.29322	-0.28752	-0.28834	-0.27341	-0.25056	-0.22535	-0.20330	-0.17261	-0.14270	-0.13772	-0.01891	 0.03935	 0.07134	 0.09612	 0.10761	 0.12420	 0.13894	 0.14865	 0.15433	 0.15978	 0.16304	 0.16112	 0.15729	 0.15283	 0.14800	 0.14187	 0.13326	 0.11824	 0.10029	 0.07863	 0.05115	 0.01846	
      21	  10.004	     NaN	     NaN	     NaN	0.028556	  1.3337	     NaN	     NaN	   78.62	   0.000	1.004E+6	   0.085	  521.65	   29.46	   223.1	 1025.53	   24.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99160	 0.97841	 0.96474	 0.95410	 0.93833	 0.91272	 0.89894	 0.87031	 0.84523	 0.82043	 0.79113	 0.76671	 0.74818	 0.72669	 0.71319	 0.70314	 0.69889	 0.69917	 0.70950	 0.71836	 0.73648	 0.75622	 0.78350	 0.80877	 0.83822	 0.86168	 0.88778	 0.91269	 0.93290	 0.94946	 0.96548	 0.97332	 0.98101	 0.98685	 0.99502	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05010	-0.03811	-0.03367	-0.02629	-0.02479	-0.01879	-0.02339	-0.02065	-0.01920	-0.00798	-0.00086	 0.00145	 0.01123	 0.01791	 0.02596	 0.02520	-0.11149	-0.13037	-0.17685	-0.20650	-0.23616	-0.26299	-0.28527	-0.29447	-0.31403	-0.34377	-0.32628	-0.32093	-0.31202	-0.30583	-0.30599	-0.28993	-0.26538	-0.23832	-0.21473	-0.18212	-0.15060	-0.14339	-0.01672	 0.04274	 0.07620	 0.10221	 0.11475	 0.13253	 0.14802	 0.15831	 0.16430	 0.17006	 0.17322	 0.17155	 0.16781	 0.16339	 0.15838	 0.15186	 0.14272	 0.12694	 0.10810	 0.08523	 0.05645	 0.02252	
      22	  11.005	     NaN	     NaN	     NaN	0.032352	  1.4056	     NaN	     NaN	   81.16	   0.000	1.002E+6	   0.085	  520.22	   29.42	   222.5	 1025.54	   24.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99406	 0.98597	 0.97201	 0.95859	 0.94835	 0.93310	 0.90925	 0.89785	 0.87209	 0.84991	 0.82822	 0.80208	 0.77971	 0.76094	 0.73815	 0.72288	 0.70864	 0.69914	 0.69278	 0.69473	 0.69717	 0.70690	 0.71798	 0.73712	 0.75600	 0.78027	 0.80050	 0.82655	 0.85382	 0.87852	 0.90133	 0.92494	 0.93959	 0.95409	 0.96669	 0.98591	 0.99301	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05340	-0.04090	-0.03609	-0.02811	-0.02630	-0.02041	-0.02558	-0.02423	-0.02254	-0.01339	-0.00233	 0.00089	 0.01088	 0.01793	 0.02631	 0.02584	-0.11611	-0.13681	-0.18555	-0.21734	-0.24913	-0.27773	-0.30142	-0.31138	-0.33148	-0.36312	-0.34499	-0.33930	-0.33012	-0.32332	-0.32289	-0.30580	-0.27959	-0.25064	-0.22541	-0.19073	-0.15719	-0.14824	-0.01560	 0.04535	 0.07981	 0.10695	 0.12044	 0.13917	 0.15547	 0.16618	 0.17258	 0.17857	 0.18172	 0.18034	 0.17666	 0.17227	 0.16709	 0.16042	 0.15087	 0.13450	 0.11485	 0.09103	 0.06126	 0.02624	
      23	  11.200	     NaN	     NaN	     NaN	0.033379	  1.4172	     NaN	     NaN	   78.66	   0.000	1.002E+6	   0.085	  519.74	   29.41	   222.3	 1025.53	   24.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99286	 0.98407	 0.96785	 0.95418	 0.94454	 0.92965	 0.90533	 0.89306	 0.86720	 0.84532	 0.82390	 0.79816	 0.77586	 0.75759	 0.73558	 0.72039	 0.70644	 0.69745	 0.69118	 0.69205	 0.69360	 0.70271	 0.71361	 0.73094	 0.74816	 0.77199	 0.79214	 0.81766	 0.84502	 0.86985	 0.89328	 0.91707	 0.93185	 0.94749	 0.96106	 0.98266	 0.99106	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05398	-0.04139	-0.03651	-0.02851	-0.02659	-0.02073	-0.02601	-0.02498	-0.02319	-0.01472	-0.00277	 0.00075	 0.01084	 0.01786	 0.02626	 0.02586	-0.11681	-0.13779	-0.18685	-0.21901	-0.25117	-0.28007	-0.30393	-0.31414	-0.33413	-0.36630	-0.34801	-0.34233	-0.33297	-0.32621	-0.32571	-0.30845	-0.28201	-0.25293	-0.22753	-0.19264	-0.15891	-0.14956	-0.01547	 0.04564	 0.08013	 0.10735	 0.12107	 0.13998	 0.15633	 0.16718	 0.17367	 0.17966	 0.18293	 0.18149	 0.17790	 0.17345	 0.16837	 0.16169	 0.15211	 0.13568	 0.11592	 0.09197	 0.06204	 0.02686	
      24	  11.405	     NaN	     NaN	     NaN	0.034798	  1.4278	     NaN	     NaN	   81.33	   0.000	1.001E+6	   0.085	  519.34	   29.40	   222.1	 1025.54	   24.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98976	 0.97939	 0.96194	 0.94725	 0.93587	 0.92004	 0.89600	 0.88426	 0.85885	 0.83815	 0.81726	 0.79244	 0.77115	 0.75407	 0.73313	 0.71919	 0.70494	 0.69594	 0.68937	 0.68964	 0.69094	 0.69887	 0.70881	 0.72628	 0.74299	 0.76554	 0.78482	 0.80948	 0.83514	 0.85857	 0.88215	 0.90630	 0.92258	 0.93934	 0.95387	 0.97762	 0.98827	 0.99415	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05478	-0.04203	-0.03715	-0.02901	-0.02727	-0.02138	-0.02705	-0.02635	-0.02438	-0.01624	-0.00365	 0.00034	 0.01050	 0.01763	 0.02603	 0.02567	-0.11763	-0.13884	-0.18827	-0.22075	-0.25323	-0.28243	-0.30649	-0.31682	-0.33699	-0.36941	-0.35113	-0.34539	-0.33604	-0.32921	-0.32858	-0.31119	-0.28443	-0.25501	-0.22932	-0.19405	-0.15981	-0.15026	-0.01561	 0.04579	 0.08039	 0.10780	 0.12163	 0.14059	 0.15711	 0.16804	 0.17463	 0.18067	 0.18389	 0.18256	 0.17898	 0.17464	 0.16948	 0.16279	 0.15316	 0.13669	 0.11689	 0.09283	 0.06269	 0.02737	
      25	  11.603	     NaN	     NaN	     NaN	0.036554	  1.4382	     NaN	     NaN	   78.91	   0.000	1.001E+6	   0.085	  518.88	   29.39	   221.9	 1025.54	   24.13	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99313	 0.98334	 0.97000	 0.94962	 0.93360	 0.92171	 0.90572	 0.88166	 0.86995	 0.84455	 0.82383	 0.80379	 0.78045	 0.76120	 0.74612	 0.72702	 0.71426	 0.70287	 0.69520	 0.68933	 0.69025	 0.69170	 0.69954	 0.70821	 0.72398	 0.74010	 0.76089	 0.77928	 0.80334	 0.82818	 0.85168	 0.87470	 0.89862	 0.91477	 0.93160	 0.94694	 0.97292	 0.98502	 0.99216	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05582	-0.04303	-0.03802	-0.02987	-0.02793	-0.02233	-0.02808	-0.02759	-0.02565	-0.01802	-0.00478	-0.00032	 0.00991	 0.01707	 0.02551	 0.02518	-0.11843	-0.13997	-0.18966	-0.22248	-0.25529	-0.28488	-0.30915	-0.31964	-0.34019	-0.37255	-0.35420	-0.34847	-0.33913	-0.33225	-0.33163	-0.31415	-0.28721	-0.25761	-0.23179	-0.19636	-0.16210	-0.15218	-0.01616	 0.04537	 0.08007	 0.10757	 0.12155	 0.14073	 0.15741	 0.16842	 0.17508	 0.18115	 0.18449	 0.18320	 0.17971	 0.17536	 0.17028	 0.16364	 0.15395	 0.13743	 0.11750	 0.09341	 0.06321	 0.02773	
      26	  11.801	     NaN	     NaN	     NaN	0.192903	  1.0815	     NaN	     NaN	   81.40	   0.000	9.809E+5	   0.083	  498.55	   28.80	   213.2	 1025.55	   24.14	 0.82020	 0.74986	 0.67617	 0.62373	 0.57685	 0.55649	 0.54272	 0.53639	 0.52966	 0.53855	 0.53735	 0.54564	 0.55828	 0.55975	 0.57282	 0.58739	 0.60281	 0.62114	 0.62475	 0.63480	 0.64380	 0.64959	 0.66659	 0.66892	 0.68482	 0.69649	 0.70587	 0.71832	 0.73305	 0.74121	 0.75299	 0.76436	 0.77705	 0.78742	 0.80127	 0.81150	 0.82359	 0.83295	 0.84436	 0.85538	 0.86709	 0.87501	 0.88504	 0.89562	 0.90551	 0.91476	 0.92610	 0.93041	 0.93799	 0.94432	 0.95819	 0.96615	 0.97332	 0.98036	 0.98585	 0.98947	 0.99410	 0.99527	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.20011	-0.21389	-0.21005	-0.19998	-0.18621	-0.16800	-0.14539	-0.11697	-0.09144	-0.06445	-0.04431	-0.03664	-0.02351	-0.01856	-0.01496	-0.02147	-0.09082	-0.10402	-0.14509	-0.17048	-0.19587	-0.22211	-0.24664	-0.25921	-0.28340	-0.31464	-0.30495	-0.30538	-0.30310	-0.30443	-0.31369	-0.30669	-0.29132	-0.27140	-0.25189	-0.22010	-0.18658	-0.17927	-0.07444	-0.02221	 0.00375	 0.02460	 0.03300	 0.04847	 0.06427	 0.07618	 0.08418	 0.09258	 0.09875	 0.09879	 0.09743	 0.09630	 0.09553	 0.09438	 0.09128	 0.08216	 0.07064	 0.05527	 0.03379	 0.00645	Wake not in center of rake!; 
      27	  11.999	     NaN	     NaN	     NaN	0.217265	  1.0645	     NaN	     NaN	   78.82	   0.000	9.776E+5	   0.083	  495.13	   28.71	   211.8	 1025.55	   24.14	 0.96904	 0.93486	 0.88754	 0.84172	 0.77679	 0.73832	 0.70353	 0.66945	 0.63304	 0.59957	 0.57786	 0.56603	 0.56043	 0.54258	 0.53438	 0.52507	 0.51918	 0.51407	 0.50827	 0.50917	 0.50860	 0.50281	 0.50965	 0.50008	 0.50726	 0.50882	 0.50794	 0.51104	 0.51689	 0.51641	 0.51834	 0.52020	 0.52280	 0.52783	 0.53132	 0.53763	 0.54350	 0.54691	 0.55090	 0.55945	 0.56869	 0.57381	 0.58403	 0.59237	 0.60325	 0.61141	 0.62406	 0.62953	 0.64477	 0.65361	 0.67879	 0.69915	 0.72121	 0.74832	 0.77424	 0.79449	 0.82697	 0.85222	 0.89296	 0.92801	 0.95249	 0.97135	 0.98491	 0.99301	 1.00000	 1.00000	 1.00000	-0.17146	-0.20470	-0.22626	-0.23102	-0.22857	-0.22074	-0.21388	-0.19948	-0.18619	-0.16009	-0.12835	-0.10737	-0.07436	-0.03908	-0.02463	-0.03034	-0.09244	-0.10540	-0.14620	-0.17137	-0.19654	-0.22291	-0.24763	-0.26041	-0.28430	-0.31627	-0.30699	-0.30772	-0.30585	-0.30769	-0.31746	-0.31104	-0.29616	-0.27673	-0.25752	-0.22568	-0.19219	-0.18488	-0.08174	-0.03071	-0.00534	 0.01516	 0.02354	 0.03904	 0.05502	 0.06719	 0.07560	 0.08425	 0.09068	 0.09094	 0.08979	 0.08895	 0.08854	 0.08774	 0.08514	 0.07646	 0.06538	 0.05068	 0.02958	 0.00268	Wake not in center of rake!; 
