   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      25	  13.003	     NaN	     NaN	     NaN	0.029372	  1.5690	     NaN	     NaN	  331.30	   0.000	1.002E+6	   0.088	  561.29	   30.58	   240.0	 1023.98	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98937	 0.97661	 0.95649	 0.94116	 0.92776	 0.91016	 0.88765	 0.87053	 0.84610	 0.82220	 0.79985	 0.77669	 0.75815	 0.74280	 0.72959	 0.72194	 0.71872	 0.72147	 0.72878	 0.74326	 0.75626	 0.77603	 0.79726	 0.82245	 0.84327	 0.86767	 0.88661	 0.90729	 0.92603	 0.94036	 0.95335	 0.96571	 0.97330	 0.98132	 0.98627	 0.99439	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06084	-0.04686	-0.04186	-0.03180	-0.02910	-0.02184	-0.02476	-0.02395	-0.02039	-0.01007	 0.00062	 0.00435	 0.01508	 0.02343	 0.03224	 0.03306	-0.12022	-0.13993	-0.18657	-0.22098	-0.25538	-0.28563	-0.30878	-0.31921	-0.33627	-0.38734	-0.36611	-0.35936	-0.34977	-0.34354	-0.34399	-0.32838	-0.30120	-0.27080	-0.24287	-0.20505	-0.16636	-0.15888	-0.01245	 0.05902	 0.09408	 0.12273	 0.13891	 0.15950	 0.17744	 0.18855	 0.19527	 0.20083	 0.20306	 0.20161	 0.19694	 0.19067	 0.18565	 0.17771	 0.16537	 0.14682	 0.12484	 0.09895	 0.06720	 0.02951	
      26	  13.496	     NaN	     NaN	     NaN	0.031680	  1.5898	     NaN	     NaN	  328.64	   0.000	1.001E+6	   0.088	  560.69	   30.56	   239.7	 1023.99	   24.03	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99387	 0.98349	 0.96794	 0.94547	 0.92952	 0.91600	 0.89800	 0.87621	 0.85976	 0.83585	 0.81276	 0.79151	 0.76990	 0.75284	 0.73878	 0.72578	 0.71856	 0.71474	 0.71646	 0.72271	 0.73517	 0.74613	 0.76364	 0.78369	 0.80691	 0.82665	 0.85006	 0.86844	 0.88943	 0.90963	 0.92539	 0.93993	 0.95355	 0.96308	 0.97337	 0.98031	 0.99138	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06193	-0.04773	-0.04267	-0.03259	-0.02972	-0.02293	-0.02639	-0.02606	-0.02232	-0.01261	-0.00021	 0.00395	 0.01471	 0.02310	 0.03194	 0.03287	-0.12139	-0.14164	-0.18891	-0.22402	-0.25914	-0.29000	-0.31351	-0.32422	-0.34168	-0.39302	-0.37170	-0.36490	-0.35525	-0.34883	-0.34914	-0.33320	-0.30549	-0.27458	-0.24625	-0.20808	-0.16936	-0.16213	-0.01217	 0.05910	 0.09448	 0.12343	 0.13991	 0.16074	 0.17891	 0.19017	 0.19700	 0.20266	 0.20510	 0.20361	 0.19904	 0.19278	 0.18774	 0.17972	 0.16739	 0.14865	 0.12653	 0.10039	 0.06844	 0.03047	
      27	  14.004	     NaN	     NaN	     NaN	0.034094	  1.6007	     NaN	     NaN	  331.15	   0.000	1.000E+6	   0.088	  559.58	   30.53	   239.3	 1024.00	   24.04	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99512	 0.98979	 0.97674	 0.95949	 0.93537	 0.91956	 0.90617	 0.88941	 0.86899	 0.85401	 0.83227	 0.81168	 0.79243	 0.77276	 0.75629	 0.74281	 0.72980	 0.72119	 0.71516	 0.71409	 0.71741	 0.72620	 0.73454	 0.74903	 0.76498	 0.78523	 0.80292	 0.82568	 0.84380	 0.86531	 0.88694	 0.90482	 0.92166	 0.93825	 0.95000	 0.96212	 0.97095	 0.98557	 0.99302	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06428	-0.04993	-0.04507	-0.03493	-0.03207	-0.02545	-0.02875	-0.02936	-0.02557	-0.01719	-0.00298	 0.00227	 0.01321	 0.02170	 0.03061	 0.03161	-0.12210	-0.14267	-0.19043	-0.22599	-0.26154	-0.29287	-0.31677	-0.32780	-0.34538	-0.39709	-0.37575	-0.36893	-0.35923	-0.35282	-0.35313	-0.33698	-0.30910	-0.27789	-0.24922	-0.21059	-0.17109	-0.16276	-0.01371	 0.05801	 0.09337	 0.12237	 0.13901	 0.16004	 0.17836	 0.18992	 0.19690	 0.20276	 0.20523	 0.20394	 0.19943	 0.19331	 0.18842	 0.18052	 0.16825	 0.14960	 0.12742	 0.10127	 0.06925	 0.03120	
      28	  14.494	     NaN	     NaN	     NaN	0.027352	  1.5817	     NaN	     NaN	  328.81	   0.000	9.965E+5	   0.088	  555.79	   30.43	   237.6	 1023.98	   24.05	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99472	 0.99125	 0.98619	 0.98403	 0.97880	 0.96965	 0.96441	 0.95263	 0.93995	 0.92605	 0.90909	 0.89136	 0.87373	 0.85232	 0.83165	 0.81005	 0.79019	 0.77326	 0.75734	 0.74821	 0.74188	 0.73992	 0.74271	 0.74899	 0.76207	 0.77532	 0.79524	 0.81921	 0.84186	 0.86523	 0.88827	 0.90745	 0.92732	 0.94312	 0.97069	 0.98445	 0.99325	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07443	-0.05988	-0.05584	-0.04537	-0.04235	-0.03431	-0.03459	-0.03600	-0.03297	-0.02782	-0.01407	-0.00652	 0.00490	 0.01370	 0.02287	 0.02424	-0.12049	-0.14078	-0.18835	-0.22389	-0.25942	-0.29101	-0.31542	-0.32705	-0.34376	-0.39749	-0.37627	-0.36997	-0.36082	-0.35517	-0.35613	-0.34080	-0.31378	-0.28347	-0.25551	-0.21753	-0.17897	-0.17179	-0.02081	 0.04985	 0.08461	 0.11357	 0.12991	 0.15105	 0.16960	 0.18141	 0.18870	 0.19485	 0.19767	 0.19652	 0.19223	 0.18647	 0.18200	 0.17456	 0.16284	 0.14480	 0.12331	 0.09791	 0.06662	 0.02921	
      29	  15.012	     NaN	     NaN	     NaN	0.030969	  1.5525	     NaN	     NaN	  331.39	   0.000	9.926E+5	   0.088	  551.56	   30.32	   235.8	 1024.00	   24.07	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99383	 0.99161	 0.98677	 0.98167	 0.97791	 0.97285	 0.97167	 0.96496	 0.95935	 0.95006	 0.94140	 0.93059	 0.92154	 0.91536	 0.90667	 0.89475	 0.88743	 0.87433	 0.86089	 0.84705	 0.83166	 0.81852	 0.80631	 0.79269	 0.78227	 0.77351	 0.76856	 0.76618	 0.76925	 0.77370	 0.78389	 0.79751	 0.81521	 0.83208	 0.85435	 0.87251	 0.89457	 0.91635	 0.93390	 0.94886	 0.96318	 0.97219	 0.98112	 0.98631	 0.99446	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.08066	-0.06576	-0.06245	-0.05173	-0.04853	-0.04016	-0.04147	-0.04085	-0.03613	-0.02807	-0.01529	-0.00957	 0.00153	 0.01011	 0.01906	 0.01982	-0.11827	-0.13816	-0.18531	-0.22054	-0.25578	-0.28749	-0.31215	-0.32431	-0.34043	-0.39573	-0.37482	-0.36889	-0.36044	-0.35557	-0.35728	-0.34282	-0.31677	-0.28734	-0.25998	-0.22232	-0.18362	-0.17579	-0.02783	 0.04208	 0.07575	 0.10415	 0.11999	 0.14091	 0.15966	 0.17175	 0.17930	 0.18581	 0.18897	 0.18802	 0.18405	 0.17860	 0.17461	 0.16776	 0.15670	 0.13941	 0.11874	 0.09417	 0.06364	 0.02705	
      30	  15.509	     NaN	     NaN	     NaN	0.042729	  1.5319	     NaN	     NaN	  328.79	   0.000	9.888E+5	   0.087	  547.26	   30.20	   234.0	 1024.04	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99403	 0.99265	 0.98929	 0.98682	 0.98494	 0.98100	 0.98128	 0.97953	 0.97582	 0.97711	 0.97392	 0.97235	 0.97002	 0.96759	 0.96618	 0.96500	 0.96109	 0.95878	 0.95608	 0.95391	 0.95010	 0.94729	 0.94406	 0.94155	 0.93872	 0.93438	 0.92976	 0.92770	 0.92313	 0.91878	 0.91522	 0.91001	 0.90551	 0.90193	 0.89589	 0.89211	 0.88571	 0.87497	 0.86414	 0.84967	 0.83638	 0.82070	 0.80862	 0.79054	 0.77921	 0.78274	 0.82488	 0.88842	 0.95270	 0.98647	 1.00000	 1.00000	 1.00000	 1.00000	-0.10841	-0.09540	-0.09457	-0.08594	-0.08339	-0.07563	-0.07271	-0.06619	-0.06082	-0.05534	-0.05205	-0.05024	-0.04372	-0.02594	-0.00708	-0.00175	-0.11621	-0.13577	-0.18288	-0.21804	-0.25321	-0.28517	-0.31022	-0.32296	-0.33893	-0.39519	-0.37463	-0.36920	-0.36111	-0.35690	-0.35930	-0.34550	-0.32016	-0.29140	-0.26448	-0.22723	-0.18930	-0.18286	-0.03403	 0.03408	 0.06678	 0.09503	 0.11079	 0.13189	 0.15096	 0.16345	 0.17151	 0.17846	 0.18195	 0.18136	 0.17764	 0.17259	 0.16915	 0.16294	 0.15249	 0.13585	 0.11587	 0.09205	 0.06221	 0.02625	
      31	  16.002	     NaN	     NaN	     NaN	0.064288	  1.5278	     NaN	     NaN	  331.26	   0.000	9.867E+5	   0.087	  544.92	   30.13	   233.0	 1024.04	   24.06	 1.00000	 0.99233	 0.98054	 0.97812	 0.96315	 0.95271	 0.94033	 0.92899	 0.91556	 0.90092	 0.89249	 0.88395	 0.88096	 0.87279	 0.86620	 0.85500	 0.84768	 0.83903	 0.83207	 0.82920	 0.82411	 0.81800	 0.81610	 0.81003	 0.80547	 0.80127	 0.79652	 0.79377	 0.79140	 0.78609	 0.78282	 0.77959	 0.77806	 0.77650	 0.77599	 0.77473	 0.77551	 0.77653	 0.77784	 0.77961	 0.78539	 0.78870	 0.79516	 0.80416	 0.81334	 0.82427	 0.83764	 0.85028	 0.86576	 0.87927	 0.91183	 0.93579	 0.95766	 0.97544	 0.98735	 0.99273	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.10151	-0.08662	-0.08494	-0.07452	-0.07123	-0.06245	-0.05892	-0.05330	-0.05341	-0.04962	-0.04453	-0.03052	-0.01536	-0.00495	 0.00531	 0.00669	-0.11650	-0.13612	-0.18337	-0.21878	-0.25418	-0.28650	-0.31202	-0.32526	-0.34124	-0.39852	-0.37812	-0.37301	-0.36530	-0.36150	-0.36426	-0.35086	-0.32579	-0.29727	-0.27039	-0.23289	-0.19406	-0.18608	-0.03905	 0.02903	 0.06134	 0.08934	 0.10484	 0.12592	 0.14519	 0.15798	 0.16627	 0.17342	 0.17720	 0.17672	 0.17323	 0.16844	 0.16532	 0.15940	 0.14927	 0.13300	 0.11343	 0.08997	 0.06049	 0.02478	Wake not in center of rake!; 
      32	  16.499	     NaN	     NaN	     NaN	0.076536	  1.5208	     NaN	     NaN	  328.68	   0.000	9.835E+5	   0.087	  541.43	   30.04	   231.5	 1024.02	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99520	 0.99035	 0.98755	 0.98159	 0.97529	 0.96962	 0.96326	 0.96063	 0.95359	 0.94743	 0.93704	 0.92972	 0.92160	 0.91378	 0.91123	 0.90653	 0.90021	 0.89843	 0.89154	 0.88671	 0.88090	 0.87509	 0.87056	 0.86676	 0.86030	 0.85535	 0.84989	 0.84527	 0.83933	 0.83470	 0.83015	 0.82604	 0.82185	 0.81588	 0.81113	 0.80828	 0.80284	 0.79805	 0.79297	 0.78764	 0.78270	 0.77863	 0.77227	 0.76989	 0.76381	 0.75873	 0.75527	 0.75063	 0.75051	 0.75095	 0.75228	 0.75676	 0.76295	 0.78737	 0.83164	 0.88204	 0.93518	 0.97224	 1.00000	 1.00000	 1.00000	 1.00000	-0.12282	-0.10974	-0.11020	-0.10205	-0.09928	-0.09178	-0.08924	-0.08217	-0.07639	-0.07188	-0.06766	-0.06257	-0.05823	-0.04281	-0.01738	-0.01117	-0.11518	-0.13480	-0.18225	-0.21781	-0.25337	-0.28631	-0.31237	-0.32605	-0.34228	-0.40043	-0.38024	-0.37539	-0.36801	-0.36475	-0.36798	-0.35498	-0.33038	-0.30214	-0.27546	-0.23805	-0.19959	-0.19242	-0.04387	 0.02283	 0.05459	 0.08255	 0.09819	 0.11953	 0.13923	 0.15246	 0.16116	 0.16875	 0.17292	 0.17265	 0.16943	 0.16496	 0.16221	 0.15673	 0.14711	 0.13129	 0.11217	 0.08920	 0.06013	 0.02482	
      33	  16.999	     NaN	     NaN	     NaN	0.109279	  1.5157	     NaN	     NaN	  331.36	   0.000	9.813E+5	   0.087	  538.90	   29.97	   230.4	 1024.01	   24.05	 0.97828	 0.96479	 0.94320	 0.92932	 0.90348	 0.88591	 0.86615	 0.84855	 0.82795	 0.80473	 0.79188	 0.78217	 0.77676	 0.76780	 0.76159	 0.75203	 0.74742	 0.74120	 0.73608	 0.73630	 0.73504	 0.73305	 0.73332	 0.73000	 0.72879	 0.72787	 0.72710	 0.72776	 0.72866	 0.72660	 0.72698	 0.72724	 0.72885	 0.72929	 0.73115	 0.73143	 0.73303	 0.73577	 0.73714	 0.74025	 0.74531	 0.74761	 0.75184	 0.75678	 0.76220	 0.76849	 0.77639	 0.78268	 0.79305	 0.80081	 0.82480	 0.84551	 0.87019	 0.89761	 0.92304	 0.94041	 0.96216	 0.97541	 0.99111	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.12262	-0.10812	-0.10824	-0.09933	-0.09607	-0.08747	-0.08510	-0.07729	-0.07260	-0.07265	-0.06861	-0.06034	-0.04057	-0.02128	-0.00927	-0.00688	-0.11590	-0.13556	-0.18324	-0.21904	-0.25484	-0.28817	-0.31478	-0.32900	-0.34530	-0.40452	-0.38455	-0.38023	-0.37335	-0.37054	-0.37445	-0.36206	-0.33799	-0.31014	-0.28361	-0.24579	-0.20639	-0.19791	-0.05113	 0.01552	 0.04676	 0.07444	 0.08990	 0.11147	 0.13149	 0.14509	 0.15420	 0.16218	 0.16671	 0.16667	 0.16376	 0.15960	 0.15730	 0.15228	 0.14310	 0.12776	 0.10912	 0.08657	 0.05784	 0.02284	Wake not in center of rake!; 
      34	  17.496	     NaN	     NaN	     NaN	0.119224	  1.5122	     NaN	     NaN	  328.78	   0.000	9.791E+5	   0.087	  536.49	   29.90	   229.4	 1024.03	   24.04	 1.00000	 1.00000	 1.00000	 1.00000	 0.99037	 0.98421	 0.97539	 0.96615	 0.95181	 0.93338	 0.92137	 0.90870	 0.90172	 0.88932	 0.87758	 0.86102	 0.84891	 0.83470	 0.82446	 0.81996	 0.81235	 0.80443	 0.80031	 0.78975	 0.78254	 0.77471	 0.76577	 0.75937	 0.75334	 0.74440	 0.73684	 0.72987	 0.72345	 0.71605	 0.70937	 0.70379	 0.69828	 0.69427	 0.68626	 0.68104	 0.67822	 0.67178	 0.66853	 0.66477	 0.66131	 0.65890	 0.65746	 0.65269	 0.65315	 0.64923	 0.64959	 0.65059	 0.65283	 0.65927	 0.66932	 0.67831	 0.69592	 0.71349	 0.75246	 0.80305	 0.85345	 0.90519	 0.94729	 0.99140	 1.00000	 1.00000	 1.00000	-0.13742	-0.12423	-0.12586	-0.11816	-0.11561	-0.10853	-0.10651	-0.09910	-0.09327	-0.08995	-0.08617	-0.07923	-0.07577	-0.06369	-0.03084	-0.02131	-0.11349	-0.13319	-0.18102	-0.21716	-0.25330	-0.28711	-0.31412	-0.32879	-0.34533	-0.40528	-0.38557	-0.38147	-0.37479	-0.37238	-0.37648	-0.36436	-0.34033	-0.31257	-0.28621	-0.24842	-0.20928	-0.20136	-0.05340	 0.01198	 0.04294	 0.07067	 0.08625	 0.10801	 0.12848	 0.14243	 0.15194	 0.16019	 0.16510	 0.16519	 0.16256	 0.15864	 0.15669	 0.15194	 0.14319	 0.12817	 0.10985	 0.08764	 0.05926	 0.02446	
      35	  18.004	     NaN	     NaN	     NaN	0.137268	  1.5106	     NaN	     NaN	  331.35	   0.000	9.770E+5	   0.086	  534.30	   29.84	   228.5	 1024.03	   24.06	 1.00000	 1.00000	 0.98287	 0.97459	 0.94936	 0.92916	 0.90379	 0.87877	 0.84728	 0.80993	 0.78942	 0.76897	 0.75352	 0.73312	 0.71554	 0.69093	 0.67562	 0.66025	 0.64943	 0.64452	 0.63779	 0.63296	 0.63059	 0.62185	 0.61843	 0.61377	 0.60813	 0.60496	 0.60344	 0.59954	 0.59692	 0.59462	 0.59375	 0.59357	 0.59381	 0.59571	 0.59762	 0.60192	 0.60225	 0.60569	 0.61288	 0.61562	 0.62336	 0.62911	 0.63654	 0.64467	 0.65370	 0.66024	 0.67293	 0.68151	 0.70664	 0.72769	 0.75089	 0.77869	 0.80710	 0.82942	 0.86275	 0.88930	 0.92920	 0.96213	 0.98103	 0.99214	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.14064	-0.12659	-0.12753	-0.11945	-0.11695	-0.10980	-0.10796	-0.10107	-0.09664	-0.09598	-0.09658	-0.08899	-0.08002	-0.04690	-0.02568	-0.02010	-0.11497	-0.13484	-0.18302	-0.21942	-0.25583	-0.29006	-0.31766	-0.33293	-0.34970	-0.41055	-0.39100	-0.38728	-0.38107	-0.37910	-0.38378	-0.37215	-0.34859	-0.32112	-0.29480	-0.25651	-0.21632	-0.20708	-0.06043	 0.00458	 0.03485	 0.06238	 0.07789	 0.09989	 0.12068	 0.13517	 0.14506	 0.15372	 0.15890	 0.15938	 0.15705	 0.15354	 0.15197	 0.14774	 0.13935	 0.12476	 0.10693	 0.08507	 0.05693	 0.02238	
      36	  18.493	     NaN	     NaN	     NaN	0.287761	  1.4484	     NaN	     NaN	  328.69	   0.000	9.759E+5	   0.086	  533.15	   29.81	   228.0	 1024.03	   24.07	 0.94224	 0.88561	 0.80107	 0.70420	 0.59274	 0.53293	 0.48087	 0.43319	 0.38840	 0.35494	 0.33270	 0.32572	 0.32279	 0.31227	 0.31145	 0.31334	 0.31749	 0.31995	 0.32076	 0.32522	 0.33025	 0.33783	 0.34474	 0.34380	 0.35882	 0.36555	 0.37522	 0.38344	 0.39634	 0.40570	 0.41553	 0.42552	 0.43475	 0.44922	 0.45837	 0.47633	 0.48929	 0.50747	 0.51124	 0.52981	 0.54420	 0.55487	 0.57266	 0.58579	 0.60061	 0.61422	 0.62784	 0.63777	 0.65750	 0.66890	 0.69635	 0.71885	 0.74401	 0.77008	 0.79723	 0.81639	 0.84562	 0.86843	 0.90287	 0.93210	 0.95626	 0.97357	 0.98633	 1.00000	 1.00000	 1.00000	 1.00000	-0.15085	-0.14095	-0.15154	-0.15978	-0.16817	-0.17472	-0.18582	-0.18685	-0.18563	-0.18419	-0.17377	-0.15974	-0.14101	-0.09132	-0.04299	-0.03188	-0.11153	-0.13014	-0.17686	-0.21178	-0.24670	-0.28008	-0.30728	-0.32271	-0.33917	-0.40029	-0.38197	-0.37918	-0.37412	-0.37350	-0.38023	-0.37085	-0.34965	-0.32410	-0.29905	-0.26142	-0.22107	-0.21216	-0.07300	-0.01014	 0.01845	 0.04465	 0.05947	 0.08140	 0.10276	 0.11804	 0.12887	 0.13853	 0.14459	 0.14581	 0.14414	 0.14150	 0.14103	 0.13798	 0.13096	 0.11771	 0.10127	 0.08070	 0.05377	 0.02026	Wake not in center of rake!; 
      37	  19.004	     NaN	     NaN	     NaN	0.006555	  1.4140	     NaN	     NaN	  260.00	   0.000	1.001E+6	   0.088	  560.62	   30.56	   239.7	 1024.02	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99166	 0.97455	 0.94930	 0.91252	-0.19712	-0.19115	-0.19453	-0.19373	-0.19546	-0.19202	-0.19129	-0.18782	-0.18686	-0.18277	-0.18096	-0.17984	-0.17003	-0.16546	-0.15878	-0.15713	-0.11278	-0.13112	-0.17795	-0.21267	-0.24739	-0.28076	-0.30810	-0.32374	-0.33994	-0.40170	-0.38326	-0.38050	-0.37560	-0.37512	-0.38186	-0.37216	-0.35054	-0.32417	-0.29726	-0.25692	-0.21457	-0.21114	-0.08176	-0.02292	 0.00604	 0.03255	 0.04761	 0.06996	 0.09208	 0.10812	 0.11953	 0.12978	 0.13675	 0.13795	 0.13672	 0.13448	 0.13447	 0.13206	 0.12560	 0.11293	 0.09707	 0.07693	 0.05044	 0.01730	
      38	  19.505	     NaN	     NaN	     NaN	0.005030	  1.4040	     NaN	     NaN	  260.00	   0.000	9.980E+5	   0.088	  557.61	   30.48	   238.4	 1024.04	   24.09	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99419	 0.98472	 0.96206	 0.92185	-0.20356	-0.19755	-0.20110	-0.20035	-0.20210	-0.19872	-0.19793	-0.19449	-0.19339	-0.18927	-0.18741	-0.18610	-0.17611	-0.17081	-0.16320	-0.16012	-0.11208	-0.13040	-0.17728	-0.21214	-0.24700	-0.28076	-0.30861	-0.32477	-0.34122	-0.40384	-0.38582	-0.38341	-0.37883	-0.37899	-0.38644	-0.37758	-0.35667	-0.33082	-0.30405	-0.26369	-0.22097	-0.21715	-0.08908	-0.03101	-0.00285	 0.02341	 0.03846	 0.06119	 0.08398	 0.10058	 0.11258	 0.12333	 0.13068	 0.13237	 0.13149	 0.12989	 0.13040	 0.12853	 0.12274	 0.11075	 0.09523	 0.07553	 0.04950	 0.01673	
      39	  20.005	     NaN	     NaN	     NaN	0.007392	  1.4049	     NaN	     NaN	  260.00	   0.000	9.953E+5	   0.088	  554.67	   30.40	   237.2	 1024.05	   24.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99037	 0.97310	 0.94275	 0.89940	-0.20854	-0.20237	-0.20592	-0.20514	-0.20676	-0.20342	-0.20269	-0.19913	-0.19813	-0.19410	-0.19218	-0.19098	-0.18103	-0.17622	-0.16970	-0.16897	-0.11212	-0.13058	-0.17783	-0.21300	-0.24817	-0.28250	-0.31084	-0.32755	-0.34414	-0.40759	-0.38986	-0.38780	-0.38370	-0.38415	-0.39205	-0.38336	-0.36279	-0.33693	-0.31037	-0.26946	-0.22615	-0.22182	-0.09395	-0.03646	-0.00863	 0.01759	 0.03279	 0.05577	 0.07883	 0.09592	 0.10829	 0.11949	 0.12709	 0.12912	 0.12848	 0.12713	 0.12802	 0.12655	 0.12111	 0.10928	 0.09430	 0.07485	 0.04915	 0.01657	
