   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -1.001	     NaN	     NaN	     NaN	0.052647	  0.1165	     NaN	     NaN	  328.62	   0.000	1.988E+6	   0.177	 2260.11	   61.61	   959.4	 1024.95	   26.68	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99479	 0.97828	 0.94236	 0.91677	 0.88724	 0.86031	 0.83385	 0.80612	 0.77753	 0.75801	 0.74325	 0.73882	 0.73612	 0.73380	 0.73229	 0.73268	 0.73384	 0.73669	 0.74011	 0.74500	 0.75096	 0.75768	 0.76479	 0.77296	 0.78114	 0.79150	 0.80072	 0.81228	 0.82072	 0.83137	 0.84142	 0.85286	 0.86310	 0.87364	 0.88208	 0.89226	 0.90228	 0.91072	 0.91936	 0.92723	 0.93446	 0.94187	 0.94824	 0.96013	 0.96832	 0.97617	 0.98290	 0.98818	 0.99112	 0.99476	 0.99647	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01815	-0.01152	-0.01383	-0.01746	-0.03440	-0.03282	-0.03750	-0.03547	-0.03346	-0.02675	-0.02063	-0.01887	-0.01193	-0.01197	-0.01133	-0.01799	-0.04070	-0.03387	-0.05218	-0.05425	-0.05631	-0.06246	-0.07002	-0.07533	-0.08224	-0.09614	-0.08693	-0.08456	-0.08133	-0.08240	-0.08609	-0.08417	-0.08084	-0.07665	-0.07185	-0.06376	-0.05198	-0.07177	-0.06871	-0.03615	-0.03498	-0.03206	-0.04418	-0.04800	-0.04539	-0.04355	-0.04360	-0.03923	-0.03224	-0.03594	-0.04220	-0.04312	-0.03979	-0.03544	-0.03041	-0.02931	-0.02716	-0.02687	-0.03218	-0.04492	
      11	  -0.004	     NaN	     NaN	     NaN	0.044342	  0.2361	     NaN	     NaN	  331.42	   0.000	1.989E+6	   0.178	 2264.92	   61.68	   961.4	 1024.96	   26.77	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98491	 0.97005	 0.94717	 0.92147	 0.89259	 0.85932	 0.82213	 0.79372	 0.77112	 0.76284	 0.75686	 0.75180	 0.74808	 0.74682	 0.74575	 0.74746	 0.74982	 0.75404	 0.75938	 0.76564	 0.77218	 0.78015	 0.78880	 0.79945	 0.80894	 0.82092	 0.82942	 0.84034	 0.85056	 0.86197	 0.87221	 0.88342	 0.89253	 0.90326	 0.91373	 0.92232	 0.93053	 0.93821	 0.94504	 0.95226	 0.95820	 0.96867	 0.97570	 0.98195	 0.98747	 0.99149	 0.99369	 0.99625	 0.99740	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02085	-0.01364	-0.01532	-0.01561	-0.02822	-0.02604	-0.03126	-0.03010	-0.02885	-0.02275	-0.01695	-0.01497	-0.00768	-0.00682	-0.00523	-0.01082	-0.04614	-0.04103	-0.06119	-0.06505	-0.06890	-0.07665	-0.08529	-0.09124	-0.09890	-0.11345	-0.10396	-0.10151	-0.09811	-0.09889	-0.10213	-0.09951	-0.09472	-0.08883	-0.08261	-0.07222	-0.05792	-0.07264	-0.05832	-0.02329	-0.01891	-0.01321	-0.02260	-0.02412	-0.02013	-0.01773	-0.01760	-0.01349	-0.00721	-0.01112	-0.01778	-0.01969	-0.01770	-0.01512	-0.01222	-0.01349	-0.01403	-0.01641	-0.02423	-0.03918	
      12	   1.004	     NaN	     NaN	     NaN	0.036402	  0.3796	     NaN	     NaN	  328.59	   0.000	1.991E+6	   0.178	 2269.84	   61.76	   963.5	 1024.94	   26.86	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99257	 0.98225	 0.96461	 0.93574	 0.89233	 0.85371	 0.81797	 0.80320	 0.79177	 0.78151	 0.77293	 0.76758	 0.76273	 0.76128	 0.76099	 0.76323	 0.76694	 0.77186	 0.77718	 0.78453	 0.79268	 0.80350	 0.81304	 0.82547	 0.83425	 0.84561	 0.85630	 0.86879	 0.87944	 0.89102	 0.90023	 0.91064	 0.92096	 0.92968	 0.93809	 0.94577	 0.95289	 0.96009	 0.96605	 0.97620	 0.98242	 0.98778	 0.99221	 0.99506	 0.99634	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02454	-0.01659	-0.01756	-0.01619	-0.02559	-0.02053	-0.02548	-0.02467	-0.02444	-0.01940	-0.01388	-0.01141	-0.00357	-0.00165	 0.00098	-0.00345	-0.05271	-0.04988	-0.07233	-0.07859	-0.08486	-0.09462	-0.10468	-0.11148	-0.12029	-0.13585	-0.12591	-0.12343	-0.11982	-0.12024	-0.12298	-0.11939	-0.11276	-0.10476	-0.09685	-0.08377	-0.06710	-0.08097	-0.05066	-0.00987	-0.00159	 0.00733	 0.00102	 0.00218	 0.00782	 0.01099	 0.01152	 0.01547	 0.02104	 0.01702	 0.01000	 0.00712	 0.00773	 0.00845	 0.00900	 0.00509	 0.00157	-0.00391	-0.01462	-0.03224	
      13	   2.002	     NaN	     NaN	     NaN	0.031417	  0.5173	     NaN	     NaN	  331.39	   0.000	1.992E+6	   0.178	 2274.55	   61.83	   965.5	 1024.94	   26.94	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99752	 0.98933	 0.96619	 0.93199	 0.88801	 0.86667	 0.84792	 0.82932	 0.81249	 0.79996	 0.78830	 0.78040	 0.77512	 0.77240	 0.77274	 0.77512	 0.77859	 0.78389	 0.79057	 0.79969	 0.80813	 0.81934	 0.82772	 0.83909	 0.84947	 0.86189	 0.87323	 0.88501	 0.89467	 0.90603	 0.91736	 0.92669	 0.93588	 0.94397	 0.95102	 0.95848	 0.96466	 0.97522	 0.98179	 0.98743	 0.99193	 0.99500	 0.99649	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02813	-0.01954	-0.01997	-0.01739	-0.02527	-0.01714	-0.02127	-0.02009	-0.02014	-0.01584	-0.01087	-0.00823	 0.00003	 0.00290	 0.00650	 0.00310	-0.05916	-0.05867	-0.08357	-0.09228	-0.10099	-0.11284	-0.12436	-0.13201	-0.14205	-0.15863	-0.14818	-0.14559	-0.14173	-0.14176	-0.14402	-0.13958	-0.13099	-0.12072	-0.11089	-0.09495	-0.07510	-0.08306	-0.04054	 0.00271	 0.01427	 0.02596	 0.02248	 0.02617	 0.03339	 0.03740	 0.03845	 0.04236	 0.04737	 0.04330	 0.03603	 0.03235	 0.03175	 0.03086	 0.02932	 0.02302	 0.01672	 0.00837	-0.00512	-0.02529	
      14	   3.006	     NaN	     NaN	     NaN	0.027213	  0.6499	     NaN	     NaN	  328.75	   0.000	1.991E+6	   0.178	 2272.51	   61.81	   964.6	 1024.95	   27.00	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99742	 0.98825	 0.96413	 0.94621	 0.92694	 0.90363	 0.87848	 0.85737	 0.83493	 0.81628	 0.80167	 0.79051	 0.78383	 0.78113	 0.78086	 0.78372	 0.78834	 0.79605	 0.80359	 0.81449	 0.82256	 0.83329	 0.84385	 0.85608	 0.86690	 0.87874	 0.88859	 0.89981	 0.91141	 0.92102	 0.93096	 0.93985	 0.94767	 0.95564	 0.96249	 0.97430	 0.98183	 0.98813	 0.99303	 0.99599	 0.99735	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03238	-0.02318	-0.02307	-0.01944	-0.02657	-0.01683	-0.01915	-0.01779	-0.01767	-0.01420	-0.00970	-0.00663	 0.00221	 0.00602	 0.01050	 0.00801	-0.06596	-0.06770	-0.09517	-0.10635	-0.11752	-0.13146	-0.14447	-0.15310	-0.16419	-0.18171	-0.17086	-0.16815	-0.16399	-0.16362	-0.16548	-0.16018	-0.14968	-0.13720	-0.12554	-0.10694	-0.08475	-0.09238	-0.03552	 0.01292	 0.02778	 0.04217	 0.04123	 0.04723	 0.05600	 0.06083	 0.06244	 0.06647	 0.07106	 0.06704	 0.05957	 0.05530	 0.05371	 0.05142	 0.04809	 0.03966	 0.03087	 0.01989	 0.00381	-0.01874	
      15	   4.008	     NaN	     NaN	     NaN	0.024226	  0.7733	     NaN	     NaN	  331.29	   0.000	1.990E+6	   0.178	 2273.32	   61.83	   964.9	 1024.93	   27.09	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99548	 0.97560	 0.93768	 0.88320	 0.85747	 0.83573	 0.81604	 0.80079	 0.79187	 0.78642	 0.78647	 0.78945	 0.79567	 0.80428	 0.81411	 0.82352	 0.83429	 0.84519	 0.85772	 0.86811	 0.88067	 0.88931	 0.90036	 0.91013	 0.92086	 0.93001	 0.93947	 0.94657	 0.95449	 0.96214	 0.96775	 0.97312	 0.97779	 0.98161	 0.98565	 0.98859	 0.99297	 0.99546	 0.99710	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03358	-0.02381	-0.02310	-0.01832	-0.02504	-0.01534	-0.01746	-0.01402	-0.01299	-0.00822	-0.00359	-0.00103	 0.00743	 0.01146	 0.01627	 0.01455	-0.07222	-0.07616	-0.10617	-0.11979	-0.13341	-0.14937	-0.16387	-0.17346	-0.18551	-0.20395	-0.19269	-0.18984	-0.18540	-0.18464	-0.18610	-0.17992	-0.16744	-0.15272	-0.13912	-0.11772	-0.09248	-0.09428	-0.02718	 0.02291	 0.04035	 0.05699	 0.05831	 0.06634	 0.07650	 0.08208	 0.08426	 0.08838	 0.09265	 0.08873	 0.08118	 0.07642	 0.07401	 0.07054	 0.06564	 0.05532	 0.04427	 0.03089	 0.01243	-0.01231	
      16	   5.000	     NaN	     NaN	     NaN	0.021810	  0.8856	     NaN	     NaN	  328.78	   0.000	1.989E+6	   0.178	 2272.37	   61.83	   964.5	 1024.92	   27.18	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98711	 0.95593	 0.93286	 0.90826	 0.87995	 0.85125	 0.82815	 0.80647	 0.79209	 0.78465	 0.78401	 0.78898	 0.79799	 0.80854	 0.82087	 0.83372	 0.84798	 0.85986	 0.87389	 0.88299	 0.89436	 0.90437	 0.91522	 0.92449	 0.93428	 0.94186	 0.95024	 0.95827	 0.96431	 0.97025	 0.97549	 0.97979	 0.98443	 0.98766	 0.99266	 0.99535	 0.99720	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03706	-0.02675	-0.02566	-0.02003	-0.02622	-0.01537	-0.01686	-0.01294	-0.01154	-0.00723	-0.00288	 0.00010	 0.00917	 0.01402	 0.01955	 0.01857	-0.07816	-0.08421	-0.11660	-0.13259	-0.14857	-0.16651	-0.18251	-0.19303	-0.20592	-0.22519	-0.21354	-0.21056	-0.20584	-0.20470	-0.20565	-0.19858	-0.18418	-0.16732	-0.15199	-0.12826	-0.10103	-0.10314	-0.02370	 0.03062	 0.05057	 0.06924	 0.07259	 0.08249	 0.09391	 0.10021	 0.10286	 0.10709	 0.11115	 0.10731	 0.09979	 0.09466	 0.09163	 0.08719	 0.08096	 0.06906	 0.05609	 0.04063	 0.02005	-0.00669	
      17	   6.005	     NaN	     NaN	     NaN	0.019811	  0.9974	     NaN	     NaN	  331.43	   0.000	1.988E+6	   0.178	 2270.73	   61.81	   963.9	 1024.91	   27.25	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99506	 0.98811	 0.97799	 0.96074	 0.93680	 0.91125	 0.87923	 0.84723	 0.81961	 0.79673	 0.78289	 0.77786	 0.77976	 0.78915	 0.80315	 0.82101	 0.83690	 0.85589	 0.86807	 0.88239	 0.89435	 0.90645	 0.91628	 0.92647	 0.93438	 0.94336	 0.95211	 0.95923	 0.96591	 0.97172	 0.97664	 0.98191	 0.98567	 0.99143	 0.99457	 0.99673	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04044	-0.02974	-0.02837	-0.02186	-0.02760	-0.01601	-0.01544	-0.01243	-0.01033	-0.00600	-0.00170	 0.00152	 0.01109	 0.01676	 0.02297	 0.02269	-0.08419	-0.09245	-0.12739	-0.14586	-0.16433	-0.18433	-0.20184	-0.21333	-0.22721	-0.24726	-0.23531	-0.23217	-0.22711	-0.22551	-0.22582	-0.21760	-0.20121	-0.18210	-0.16480	-0.13833	-0.10819	-0.10451	-0.01675	 0.03850	 0.06063	 0.08116	 0.08641	 0.09810	 0.11073	 0.11775	 0.12093	 0.12534	 0.12915	 0.12548	 0.11802	 0.11261	 0.10897	 0.10363	 0.09619	 0.08279	 0.06796	 0.05044	 0.02780	-0.00093	
      18	   6.998	     NaN	     NaN	     NaN	0.018305	  1.1018	     NaN	     NaN	  328.70	   0.000	1.986E+6	   0.178	 2268.30	   61.79	   962.8	 1024.92	   27.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99461	 0.98686	 0.97548	 0.95562	 0.92942	 0.89934	 0.86515	 0.83300	 0.80594	 0.78479	 0.77329	 0.77089	 0.77973	 0.79412	 0.81637	 0.83340	 0.85498	 0.87383	 0.89250	 0.90646	 0.91944	 0.92891	 0.93893	 0.94826	 0.95545	 0.96251	 0.96877	 0.97395	 0.97915	 0.98322	 0.98993	 0.99349	 0.99617	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04407	-0.03288	-0.03118	-0.02394	-0.02927	-0.01724	-0.01491	-0.01305	-0.00999	-0.00527	-0.00104	 0.00248	 0.01236	 0.01863	 0.02546	 0.02582	-0.08986	-0.10024	-0.13766	-0.15849	-0.17932	-0.20135	-0.22034	-0.23281	-0.24758	-0.26836	-0.25624	-0.25300	-0.24763	-0.24554	-0.24519	-0.23581	-0.21756	-0.19636	-0.17733	-0.14861	-0.11662	-0.11368	-0.01440	 0.04476	 0.06904	 0.09136	 0.09831	 0.11159	 0.12536	 0.13302	 0.13667	 0.14127	 0.14498	 0.14148	 0.13407	 0.12847	 0.12439	 0.11835	 0.10987	 0.09522	 0.07876	 0.05944	 0.03497	 0.00443	
      19	   8.003	     NaN	     NaN	     NaN	0.017660	  1.2025	     NaN	     NaN	  331.32	   0.000	1.984E+6	   0.178	 2265.26	   61.75	   961.6	 1024.91	   27.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99520	 0.96995	 0.92107	 0.85302	 0.82186	 0.79708	 0.77725	 0.76600	 0.76543	 0.77378	 0.79167	 0.81283	 0.83935	 0.86470	 0.88715	 0.90595	 0.92204	 0.93505	 0.94709	 0.95513	 0.96369	 0.96863	 0.97464	 0.97911	 0.98343	 0.98691	 0.99049	 0.99230	 0.99428	 0.99626	 0.99694	 0.99780	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04247	-0.03056	-0.02823	-0.01997	-0.02449	-0.01320	-0.01283	-0.00763	-0.00357	 0.00235	 0.00686	 0.00997	 0.01929	 0.02498	 0.03206	 0.03219	-0.09547	-0.10790	-0.14785	-0.17108	-0.19431	-0.21835	-0.23890	-0.25234	-0.26811	-0.28956	-0.27721	-0.27383	-0.26817	-0.26572	-0.26462	-0.25403	-0.23396	-0.21066	-0.18980	-0.15854	-0.12374	-0.11502	-0.00861	 0.05116	 0.07727	 0.10103	 0.10949	 0.12422	 0.13898	 0.14726	 0.15136	 0.15612	 0.15972	 0.15641	 0.14910	 0.14333	 0.13885	 0.13220	 0.12280	 0.10699	 0.08908	 0.06805	 0.04187	 0.00962	
      20	   9.011	     NaN	     NaN	     NaN	0.017114	  1.2948	     NaN	     NaN	  328.58	   0.000	1.982E+6	   0.178	 2260.56	   61.70	   959.6	 1024.95	   27.48	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99638	 0.99230	 0.98326	 0.96824	 0.94977	 0.92272	 0.89104	 0.85834	 0.82499	 0.79644	 0.77556	 0.76265	 0.76045	 0.76856	 0.78756	 0.81023	 0.84143	 0.86368	 0.89053	 0.91212	 0.93193	 0.94553	 0.95694	 0.96423	 0.97138	 0.97740	 0.98142	 0.98511	 0.98824	 0.99069	 0.99340	 0.99505	 0.99743	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04873	-0.03654	-0.03429	-0.02544	-0.02974	-0.01709	-0.01478	-0.01167	-0.00832	-0.00131	 0.00341	 0.00718	 0.01715	 0.02391	 0.03156	 0.03271	-0.10078	-0.11516	-0.15747	-0.18298	-0.20849	-0.23450	-0.25654	-0.27090	-0.28760	-0.30958	-0.29718	-0.29367	-0.28766	-0.28481	-0.28295	-0.27098	-0.24918	-0.22386	-0.20138	-0.16799	-0.13157	-0.12394	-0.00729	 0.05585	 0.08378	 0.10907	 0.11891	 0.13498	 0.15067	 0.15954	 0.16406	 0.16905	 0.17254	 0.16943	 0.16222	 0.15634	 0.15154	 0.14435	 0.13420	 0.11741	 0.09820	 0.07575	 0.04804	 0.01422	
      21	  10.007	     NaN	     NaN	     NaN	0.017317	  1.3844	     NaN	     NaN	  331.31	   0.000	1.979E+6	   0.177	 2255.61	   61.63	   957.5	 1024.94	   27.52	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99625	 0.99077	 0.98295	 0.96867	 0.94900	 0.92448	 0.89416	 0.86243	 0.83166	 0.80246	 0.77960	 0.76259	 0.75719	 0.76109	 0.77688	 0.79360	 0.82031	 0.84784	 0.87854	 0.90370	 0.92694	 0.94321	 0.95819	 0.96941	 0.97641	 0.98186	 0.98585	 0.98871	 0.99178	 0.99376	 0.99658	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05248	-0.04004	-0.03770	-0.02822	-0.03202	-0.01895	-0.01543	-0.01334	-0.00952	-0.00187	 0.00342	 0.00749	 0.01774	 0.02503	 0.03319	 0.03484	-0.10595	-0.12232	-0.16705	-0.19490	-0.22275	-0.25075	-0.27429	-0.28966	-0.30750	-0.32991	-0.31736	-0.31376	-0.30746	-0.30413	-0.30150	-0.28819	-0.26455	-0.23720	-0.21290	-0.17713	-0.13811	-0.12523	-0.00262	 0.06062	 0.08998	 0.11655	 0.12776	 0.14508	 0.16164	 0.17107	 0.17599	 0.18116	 0.18462	 0.18169	 0.17462	 0.16867	 0.16361	 0.15595	 0.14512	 0.12742	 0.10708	 0.08323	 0.05407	 0.01880	
      22	  11.002	     NaN	     NaN	     NaN	0.017982	  1.4694	     NaN	     NaN	  328.65	   0.000	1.976E+6	   0.177	 2250.84	   61.58	   955.5	 1024.93	   27.59	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99722	 0.99425	 0.98755	 0.97727	 0.96240	 0.94173	 0.91695	 0.88965	 0.85900	 0.82997	 0.80104	 0.77782	 0.76261	 0.75495	 0.75642	 0.76667	 0.78361	 0.80967	 0.83603	 0.86533	 0.89036	 0.91739	 0.94003	 0.95638	 0.96917	 0.97827	 0.98431	 0.98927	 0.99225	 0.99590	 0.99751	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05596	-0.04313	-0.04065	-0.03067	-0.03399	-0.02070	-0.01663	-0.01425	-0.01046	-0.00382	 0.00298	 0.00746	 0.01798	 0.02573	 0.03443	 0.03654	-0.11075	-0.12904	-0.17608	-0.20622	-0.23637	-0.26633	-0.29136	-0.30772	-0.32667	-0.34943	-0.33680	-0.33313	-0.32647	-0.32273	-0.31935	-0.30461	-0.27923	-0.24990	-0.22396	-0.18615	-0.14556	-0.13364	-0.00188	 0.06454	 0.09557	 0.12336	 0.13575	 0.15421	 0.17163	 0.18153	 0.18684	 0.19217	 0.19557	 0.19278	 0.18584	 0.17985	 0.17456	 0.16649	 0.15502	 0.13655	 0.11512	 0.09007	 0.05961	 0.02301	
      23	  11.999	     NaN	     NaN	     NaN	0.018962	  1.5486	     NaN	     NaN	  331.39	   0.000	1.973E+6	   0.177	 2244.50	   61.50	   952.9	 1024.93	   27.66	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99542	 0.99026	 0.98360	 0.97248	 0.95675	 0.93912	 0.91502	 0.88810	 0.86005	 0.83063	 0.80401	 0.78173	 0.76427	 0.75434	 0.75104	 0.75796	 0.77109	 0.79470	 0.81491	 0.84371	 0.87181	 0.90148	 0.92470	 0.94574	 0.96006	 0.97335	 0.98285	 0.98834	 0.99231	 0.99475	 0.99621	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05716	-0.04387	-0.04079	-0.02999	-0.03235	-0.01871	-0.01624	-0.01336	-0.00968	 0.00055	 0.00647	 0.01100	 0.02152	 0.02914	 0.03820	 0.04014	-0.11538	-0.13549	-0.18480	-0.21713	-0.24945	-0.28136	-0.30786	-0.32517	-0.34529	-0.36837	-0.35573	-0.35199	-0.34510	-0.34095	-0.33687	-0.32083	-0.29385	-0.26266	-0.23512	-0.19510	-0.15206	-0.13491	 0.00186	 0.06798	 0.10016	 0.12903	 0.14246	 0.16197	 0.18014	 0.19052	 0.19624	 0.20176	 0.20522	 0.20263	 0.19580	 0.18978	 0.18436	 0.17602	 0.16409	 0.14493	 0.12261	 0.09647	 0.06483	 0.02700	
      24	  12.496	     NaN	     NaN	     NaN	0.019765	  1.5836	     NaN	     NaN	  328.65	   0.000	1.971E+6	   0.177	 2240.93	   61.45	   951.4	 1024.92	   27.71	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99609	 0.99164	 0.98606	 0.97648	 0.96304	 0.94778	 0.92620	 0.90179	 0.87569	 0.84733	 0.82016	 0.79607	 0.77489	 0.75970	 0.74976	 0.74968	 0.75645	 0.77311	 0.78956	 0.81494	 0.84110	 0.87157	 0.89744	 0.92254	 0.94107	 0.95930	 0.97325	 0.98224	 0.98886	 0.99298	 0.99537	 0.99760	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05904	-0.04549	-0.04223	-0.03123	-0.03343	-0.01970	-0.01696	-0.01460	-0.01077	-0.00095	 0.00570	 0.01048	 0.02115	 0.02899	 0.03826	 0.04039	-0.11751	-0.13835	-0.18866	-0.22199	-0.25532	-0.28808	-0.31527	-0.33304	-0.35373	-0.37682	-0.36422	-0.36048	-0.35353	-0.34922	-0.34480	-0.32804	-0.30035	-0.26835	-0.24016	-0.19939	-0.15594	-0.14117	 0.00055	 0.06893	 0.10183	 0.13118	 0.14511	 0.16507	 0.18359	 0.19420	 0.20007	 0.20570	 0.20920	 0.20669	 0.19993	 0.19392	 0.18844	 0.17998	 0.16785	 0.14841	 0.12571	 0.09912	 0.06697	 0.02863	
