   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      25	  13.007	     NaN	     NaN	     NaN	0.072152	  1.4488	     NaN	     NaN	  330.76	   0.000	9.869E+5	   0.087	  543.57	   30.10	   232.4	 1022.09	   23.50	 1.00000	 1.00000	 1.00000	 1.00000	 0.98766	 0.98165	 0.97366	 0.96317	 0.95016	 0.93599	 0.92712	 0.91915	 0.90990	 0.90134	 0.88999	 0.87710	 0.86596	 0.85326	 0.84694	 0.84279	 0.83719	 0.83124	 0.82723	 0.82016	 0.81390	 0.80945	 0.80429	 0.79945	 0.79405	 0.79029	 0.78711	 0.78289	 0.77936	 0.77571	 0.77265	 0.77121	 0.76915	 0.76722	 0.76407	 0.76221	 0.76198	 0.76048	 0.75879	 0.75723	 0.75644	 0.75724	 0.75856	 0.75836	 0.76135	 0.76329	 0.77162	 0.78294	 0.80031	 0.82328	 0.85285	 0.87754	 0.91063	 0.93471	 0.96617	 0.98441	 0.99343	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07281	-0.06452	-0.07277	-0.07967	-0.08363	-0.08204	-0.07970	-0.07426	-0.06952	-0.06086	-0.04743	-0.03477	-0.01168	 0.00573	 0.01413	 0.01427	-0.11159	-0.13062	-0.18162	-0.20989	-0.23815	-0.26674	-0.29025	-0.30484	-0.32733	-0.35642	-0.34175	-0.33695	-0.32950	-0.32586	-0.32764	-0.31461	-0.29096	-0.26438	-0.23933	-0.20401	-0.16701	-0.16156	-0.02766	 0.04102	 0.07376	 0.09996	 0.11462	 0.13415	 0.15211	 0.16347	 0.17065	 0.17663	 0.17911	 0.17854	 0.17453	 0.16895	 0.16499	 0.15817	 0.14789	 0.13121	 0.11129	 0.08783	 0.05800	 0.02280	
      26	  13.511	     NaN	     NaN	     NaN	0.177317	  1.3735	     NaN	     NaN	  329.15	   0.000	9.828E+5	   0.087	  539.14	   29.97	   230.5	 1022.09	   23.52	 1.00000	 1.00000	 0.98305	 0.97066	 0.93201	 0.90463	 0.87228	 0.83455	 0.79037	 0.74419	 0.71912	 0.69905	 0.67743	 0.65583	 0.63318	 0.60904	 0.59089	 0.57147	 0.56192	 0.55552	 0.54813	 0.54274	 0.53886	 0.52925	 0.52630	 0.52310	 0.52009	 0.51821	 0.51696	 0.51617	 0.51589	 0.51518	 0.51550	 0.51660	 0.51642	 0.52174	 0.52455	 0.52882	 0.52945	 0.53664	 0.54324	 0.54788	 0.55482	 0.55956	 0.56648	 0.57460	 0.58265	 0.58794	 0.59920	 0.60645	 0.62648	 0.64495	 0.66578	 0.68933	 0.71572	 0.73721	 0.76894	 0.79608	 0.84372	 0.88773	 0.92408	 0.95411	 0.97494	 0.99448	 1.00000	 1.00000	 1.00000	-0.09262	-0.08033	-0.08416	-0.09146	-0.09992	-0.10526	-0.11223	-0.11367	-0.11224	-0.10748	-0.10031	-0.08929	-0.07063	-0.02983	-0.00397	-0.00192	-0.10731	-0.12488	-0.17430	-0.20134	-0.22837	-0.25633	-0.27973	-0.29459	-0.31823	-0.34642	-0.33303	-0.32925	-0.32301	-0.32083	-0.32427	-0.31312	-0.29166	-0.26707	-0.24352	-0.20962	-0.17394	-0.17057	-0.04113	 0.02480	 0.05562	 0.08059	 0.09427	 0.11327	 0.13128	 0.14309	 0.15086	 0.15749	 0.16070	 0.16048	 0.15697	 0.15208	 0.14910	 0.14342	 0.13454	 0.11937	 0.10116	 0.07945	 0.05136	 0.01772	
      27	  13.997	     NaN	     NaN	     NaN	0.188479	  1.3547	     NaN	     NaN	  330.85	   0.000	9.807E+5	   0.087	  536.93	   29.91	   229.6	 1022.08	   23.54	 1.00000	 1.00000	 0.98054	 0.96447	 0.92160	 0.89286	 0.85925	 0.81965	 0.77640	 0.72893	 0.70121	 0.67990	 0.65868	 0.63715	 0.61497	 0.59186	 0.57332	 0.55457	 0.54582	 0.54013	 0.53297	 0.52748	 0.52275	 0.51252	 0.51032	 0.50707	 0.50339	 0.50078	 0.50031	 0.50019	 0.49991	 0.49943	 0.49919	 0.50031	 0.50004	 0.50558	 0.50864	 0.51286	 0.51301	 0.52005	 0.52621	 0.53106	 0.53824	 0.54264	 0.54989	 0.55731	 0.56514	 0.57029	 0.58276	 0.59044	 0.61208	 0.63135	 0.65400	 0.67879	 0.70410	 0.72399	 0.75571	 0.78300	 0.83041	 0.87630	 0.91426	 0.94625	 0.96940	 0.99280	 1.00000	 1.00000	 1.00000	-0.09316	-0.08167	-0.08919	-0.10536	-0.11760	-0.12632	-0.13626	-0.13779	-0.13665	-0.13093	-0.11992	-0.10683	-0.08281	-0.03342	-0.00608	-0.00449	-0.10610	-0.12331	-0.17253	-0.19940	-0.22627	-0.25420	-0.27776	-0.29287	-0.31705	-0.34512	-0.33232	-0.32887	-0.32308	-0.32141	-0.32560	-0.31513	-0.29439	-0.27035	-0.24697	-0.21281	-0.17622	-0.17151	-0.04674	 0.01872	 0.04879	 0.07332	 0.08666	 0.10561	 0.12386	 0.13596	 0.14413	 0.15122	 0.15479	 0.15486	 0.15165	 0.14722	 0.14474	 0.13959	 0.13130	 0.11668	 0.09914	 0.07799	 0.05038	 0.01720	
      28	  14.497	     NaN	     NaN	     NaN	0.200149	  1.3493	     NaN	     NaN	  329.34	   0.000	9.787E+5	   0.086	  534.77	   29.85	   228.7	 1022.08	   23.55	 1.00000	 1.00000	 0.97961	 0.96500	 0.91949	 0.88738	 0.85036	 0.80867	 0.76124	 0.71048	 0.68230	 0.66140	 0.63967	 0.61768	 0.59478	 0.56977	 0.55143	 0.53134	 0.52199	 0.51607	 0.50884	 0.50292	 0.49786	 0.48641	 0.48373	 0.47916	 0.47467	 0.47210	 0.46973	 0.46869	 0.46728	 0.46605	 0.46557	 0.46671	 0.46608	 0.47232	 0.47561	 0.47976	 0.47950	 0.48773	 0.49474	 0.49933	 0.50694	 0.51212	 0.51961	 0.52844	 0.53725	 0.54263	 0.55540	 0.56310	 0.58485	 0.60475	 0.62755	 0.65350	 0.68006	 0.70205	 0.73486	 0.76407	 0.81268	 0.86239	 0.90406	 0.93862	 0.96292	 0.98973	 1.00000	 1.00000	 1.00000	-0.09979	-0.08752	-0.09427	-0.10648	-0.11811	-0.12776	-0.13871	-0.14259	-0.14157	-0.13785	-0.12800	-0.11543	-0.09240	-0.04394	-0.01190	-0.00890	-0.10551	-0.12268	-0.17196	-0.19909	-0.22622	-0.25452	-0.27847	-0.29399	-0.31879	-0.34708	-0.33461	-0.33154	-0.32614	-0.32494	-0.32956	-0.31948	-0.29914	-0.27545	-0.25236	-0.21840	-0.18212	-0.17832	-0.05147	 0.01309	 0.04269	 0.06710	 0.08043	 0.09953	 0.11804	 0.13054	 0.13909	 0.14646	 0.15035	 0.15063	 0.14772	 0.14357	 0.14147	 0.13668	 0.12878	 0.11462	 0.09748	 0.07670	 0.04946	 0.01655	
      29	  14.998	     NaN	     NaN	     NaN	0.000326	  1.3286	     NaN	     NaN	  260.00	   0.000	9.934E+5	   0.088	  551.10	   30.31	   235.6	 1022.08	   23.56	 1.00000	 1.00000	 0.99366	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.15880	-0.15264	-0.15469	-0.15297	-0.15449	-0.15131	-0.14924	-0.14510	-0.14352	-0.13886	-0.13637	-0.13504	-0.12398	-0.11577	-0.10723	-0.10366	-0.10675	-0.12400	-0.17323	-0.20056	-0.22789	-0.25631	-0.28049	-0.29612	-0.32146	-0.34943	-0.33701	-0.33386	-0.32848	-0.32721	-0.33161	-0.32102	-0.30002	-0.27512	-0.25007	-0.21368	-0.17609	-0.17807	-0.05656	 0.00406	 0.03433	 0.05906	 0.07269	 0.09231	 0.11130	 0.12426	 0.13327	 0.14099	 0.14544	 0.14573	 0.14301	 0.13922	 0.13744	 0.13291	 0.12549	 0.11155	 0.09474	 0.07421	 0.04737	 0.01455	
      30	  15.509	     NaN	     NaN	     NaN	0.000329	  1.3356	     NaN	     NaN	  260.00	   0.000	9.904E+5	   0.088	  547.86	   30.22	   234.3	 1022.08	   23.58	 1.00000	 1.00000	 0.99364	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.16647	-0.16032	-0.16306	-0.16187	-0.16383	-0.16106	-0.15947	-0.15586	-0.15470	-0.15085	-0.14925	-0.14814	-0.13788	-0.13162	-0.12378	-0.11894	-0.10643	-0.12402	-0.17410	-0.20198	-0.22986	-0.25932	-0.28411	-0.30046	-0.32683	-0.35496	-0.34269	-0.33989	-0.33467	-0.33388	-0.33835	-0.32780	-0.30685	-0.28221	-0.25709	-0.22066	-0.18315	-0.18488	-0.06059	-0.00016	 0.02990	 0.05498	 0.06851	 0.08824	 0.10743	 0.12068	 0.12991	 0.13789	 0.14239	 0.14284	 0.14036	 0.13671	 0.13512	 0.13076	 0.12343	 0.10976	 0.09314	 0.07305	 0.04622	 0.01387	
      31	  16.002	     NaN	     NaN	     NaN	0.000165	  1.3263	     NaN	     NaN	  260.00	   0.000	9.876E+5	   0.087	  544.70	   30.13	   232.9	 1022.07	   23.58	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99351	-0.17213	-0.16601	-0.16899	-0.16769	-0.16962	-0.16700	-0.16542	-0.16188	-0.16057	-0.15662	-0.15508	-0.15382	-0.14352	-0.13715	-0.12913	-0.12422	-0.10600	-0.12343	-0.17342	-0.20152	-0.22963	-0.25943	-0.28488	-0.30151	-0.32829	-0.35703	-0.34530	-0.34285	-0.33820	-0.33778	-0.34311	-0.33316	-0.31265	-0.28825	-0.26321	-0.22665	-0.18852	-0.18959	-0.06632	-0.00676	 0.02237	 0.04727	 0.06066	 0.08060	 0.10017	 0.11381	 0.12337	 0.13167	 0.13642	 0.13726	 0.13501	 0.13173	 0.13055	 0.12686	 0.11998	 0.10684	 0.09088	 0.07127	 0.04497	 0.01291	
      32	  16.499	     NaN	     NaN	     NaN	0.000339	  1.3000	     NaN	     NaN	  260.00	   0.000	9.851E+5	   0.087	  542.00	   30.06	   231.8	 1022.07	   23.58	 1.00000	 1.00000	 0.99346	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.17708	-0.17096	-0.17396	-0.17264	-0.17437	-0.17160	-0.16996	-0.16643	-0.16503	-0.16080	-0.15908	-0.15769	-0.14713	-0.13979	-0.13031	-0.12354	-0.10444	-0.12163	-0.17112	-0.19893	-0.22675	-0.25652	-0.28219	-0.29919	-0.32674	-0.35524	-0.34414	-0.34224	-0.33819	-0.33869	-0.34475	-0.33577	-0.31642	-0.29284	-0.26850	-0.23198	-0.19387	-0.19500	-0.07421	-0.01592	 0.01258	 0.03664	 0.04986	 0.06961	 0.08962	 0.10370	 0.11382	 0.12263	 0.12804	 0.12915	 0.12730	 0.12433	 0.12395	 0.12084	 0.11483	 0.10246	 0.08726	 0.06836	 0.04279	 0.01145	
      33	  16.999	     NaN	     NaN	     NaN	0.000658	  1.3080	     NaN	     NaN	  260.00	   0.000	9.980E+5	   0.088	  556.31	   30.45	   237.9	 1022.06	   23.58	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99378	 0.98663	-0.18299	-0.17676	-0.17982	-0.17868	-0.18046	-0.17785	-0.17612	-0.17258	-0.17122	-0.16702	-0.16544	-0.16403	-0.15347	-0.14687	-0.13815	-0.13223	-0.10546	-0.12288	-0.17304	-0.20142	-0.22980	-0.26023	-0.28646	-0.30407	-0.33268	-0.36165	-0.35060	-0.34895	-0.34519	-0.34596	-0.35231	-0.34355	-0.32413	-0.30042	-0.27594	-0.23880	-0.19967	-0.19965	-0.07939	-0.02152	 0.00659	 0.03090	 0.04431	 0.06450	 0.08486	 0.09956	 0.11016	 0.11947	 0.12528	 0.12661	 0.12490	 0.12246	 0.12216	 0.11949	 0.11371	 0.10148	 0.08639	 0.06754	 0.04227	 0.01077	
      34	  17.510	     NaN	     NaN	     NaN	0.000341	  1.3158	     NaN	     NaN	  260.00	   0.000	9.963E+5	   0.088	  554.32	   30.40	   237.0	 1022.05	   23.58	 1.00000	 1.00000	 0.99346	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.18733	-0.18100	-0.18424	-0.18307	-0.18498	-0.18235	-0.18068	-0.17721	-0.17590	-0.17181	-0.17029	-0.16875	-0.15831	-0.15172	-0.14307	-0.13682	-0.10566	-0.12325	-0.17379	-0.20270	-0.23162	-0.26250	-0.28954	-0.30748	-0.33662	-0.36582	-0.35506	-0.35377	-0.35015	-0.35125	-0.35791	-0.34938	-0.32989	-0.30608	-0.28135	-0.24367	-0.20386	-0.20354	-0.08227	-0.02480	 0.00292	 0.02732	 0.04080	 0.06116	 0.08193	 0.09694	 0.10796	 0.11747	 0.12345	 0.12505	 0.12357	 0.12143	 0.12137	 0.11895	 0.11346	 0.10154	 0.08663	 0.06798	 0.04262	 0.01134	
      35	  18.004	     NaN	     NaN	     NaN	0.000348	  1.2767	     NaN	     NaN	  260.00	   0.000	9.928E+5	   0.088	  550.46	   30.29	   235.4	 1022.04	   23.58	 1.00000	 1.00000	 0.99333	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.19419	-0.18804	-0.19109	-0.18973	-0.19144	-0.18862	-0.18683	-0.18305	-0.18152	-0.17717	-0.17529	-0.17359	-0.16253	-0.15445	-0.14388	-0.13578	-0.10376	-0.12076	-0.17059	-0.19891	-0.22724	-0.25799	-0.28500	-0.30341	-0.33316	-0.36215	-0.35276	-0.35209	-0.34955	-0.35154	-0.35982	-0.35280	-0.33487	-0.31247	-0.28879	-0.25162	-0.21147	-0.21088	-0.09387	-0.03801	-0.01160	 0.01188	 0.02468	 0.04518	 0.06666	 0.08245	 0.09396	 0.10448	 0.11128	 0.11333	 0.11249	 0.11096	 0.11200	 0.11061	 0.10623	 0.09526	 0.08161	 0.06393	 0.03970	 0.00905	
      36	  18.493	     NaN	     NaN	     NaN	0.000346	  1.2802	     NaN	     NaN	  260.00	   0.000	9.910E+5	   0.088	  548.57	   30.24	   234.6	 1022.04	   23.60	 1.00000	 1.00000	 0.99340	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.19967	-0.19344	-0.19664	-0.19525	-0.19700	-0.19419	-0.19255	-0.18881	-0.18730	-0.18297	-0.18111	-0.17939	-0.16832	-0.16023	-0.14935	-0.13981	-0.10399	-0.12107	-0.17132	-0.20013	-0.22894	-0.26031	-0.28792	-0.30677	-0.33720	-0.36676	-0.35760	-0.35722	-0.35499	-0.35746	-0.36597	-0.35944	-0.34159	-0.31913	-0.29540	-0.25764	-0.21702	-0.21550	-0.09850	-0.04340	-0.01736	 0.00604	 0.01909	 0.03998	 0.06187	 0.07816	 0.09025	 0.10101	 0.10818	 0.11052	 0.10994	 0.10868	 0.11003	 0.10888	 0.10483	 0.09425	 0.08078	 0.06346	 0.03929	 0.00879	
      37	  18.997	     NaN	     NaN	     NaN	0.000350	  1.2499	     NaN	     NaN	  260.00	   0.000	9.876E+5	   0.087	  544.89	   30.14	   233.0	 1022.03	   23.60	 1.00000	 1.00000	 0.99333	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.20696	-0.20080	-0.20371	-0.20232	-0.20374	-0.20097	-0.19921	-0.19519	-0.19349	-0.18897	-0.18671	-0.18477	-0.17321	-0.16370	-0.15118	-0.14280	-0.10221	-0.11877	-0.16850	-0.19691	-0.22533	-0.25658	-0.28437	-0.30371	-0.33484	-0.36462	-0.35640	-0.35680	-0.35537	-0.35885	-0.36893	-0.36377	-0.34752	-0.32628	-0.30337	-0.26582	-0.22448	-0.22297	-0.10921	-0.05558	-0.03099	-0.00825	 0.00471	 0.02583	 0.04833	 0.06547	 0.07850	 0.09015	 0.09804	 0.10100	 0.10103	 0.10043	 0.10251	 0.10237	 0.09930	 0.08978	 0.07723	 0.06071	 0.03729	 0.00743	
      38	  19.505	     NaN	     NaN	     NaN	0.000353	  1.2511	     NaN	     NaN	  260.00	   0.000	9.856E+5	   0.087	  542.69	   30.08	   232.1	 1022.03	   23.60	 1.00000	 1.00000	 0.99330	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.21399	-0.20787	-0.21090	-0.20954	-0.21101	-0.20812	-0.20646	-0.20244	-0.20084	-0.19626	-0.19404	-0.19191	-0.18033	-0.17067	-0.15760	-0.14754	-0.10231	-0.11915	-0.16925	-0.19802	-0.22679	-0.25854	-0.28712	-0.30713	-0.33883	-0.36894	-0.36117	-0.36208	-0.36109	-0.36506	-0.37588	-0.37136	-0.35571	-0.33482	-0.31218	-0.27397	-0.23179	-0.22922	-0.11593	-0.06348	-0.03933	-0.01664	-0.00358	 0.01806	 0.04144	 0.05939	 0.07299	 0.08516	 0.09363	 0.09703	 0.09748	 0.09737	 0.10004	 0.10019	 0.09761	 0.08858	 0.07637	 0.06011	 0.03706	 0.00746	
      39	  20.002	     NaN	     NaN	     NaN	0.000357	  1.2593	     NaN	     NaN	  260.00	   0.000	9.835E+5	   0.087	  540.38	   30.01	   231.1	 1022.02	   23.62	 1.00000	 1.00000	 0.99323	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.21851	-0.21239	-0.21533	-0.21398	-0.21545	-0.21236	-0.21072	-0.20660	-0.20493	-0.20040	-0.19809	-0.19590	-0.18401	-0.17421	-0.16116	-0.15160	-0.10313	-0.12000	-0.17052	-0.19974	-0.22896	-0.26129	-0.29023	-0.31077	-0.34307	-0.37393	-0.36637	-0.36739	-0.36692	-0.37118	-0.38237	-0.37820	-0.36253	-0.34143	-0.31854	-0.27959	-0.23651	-0.23292	-0.12003	-0.06805	-0.04418	-0.02151	-0.00800	 0.01413	 0.03812	 0.05649	 0.07058	 0.08311	 0.09190	 0.09539	 0.09614	 0.09644	 0.09931	 0.09979	 0.09740	 0.08849	 0.07645	 0.06031	 0.03717	 0.00743	
