   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.994	     NaN	     NaN	     NaN	0.051479	  0.0550	     NaN	     NaN	   78.75	   0.000	1.004E+6	   0.085	  519.55	   29.37	   222.2	 1025.51	   23.50	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99461	 0.97401	 0.95524	 0.93005	 0.90392	 0.87378	 0.84144	 0.80637	 0.77981	 0.75763	 0.74780	 0.74156	 0.73603	 0.73104	 0.72823	 0.72452	 0.72432	 0.72543	 0.72752	 0.73123	 0.73472	 0.73994	 0.74591	 0.75239	 0.76129	 0.76984	 0.78093	 0.78913	 0.80040	 0.81011	 0.82215	 0.83216	 0.84379	 0.85301	 0.86303	 0.87398	 0.88371	 0.89371	 0.90416	 0.91221	 0.92052	 0.92860	 0.94421	 0.95503	 0.96499	 0.97409	 0.98158	 0.98647	 0.99161	 0.99408	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01975	-0.01387	-0.01557	-0.02116	-0.03341	-0.04129	-0.04759	-0.04688	-0.04551	-0.03754	-0.02959	-0.02745	-0.01870	-0.01887	-0.01918	-0.02773	-0.04000	-0.03366	-0.05275	-0.05411	-0.05546	-0.05976	-0.06394	-0.06270	-0.06137	-0.10288	-0.08805	-0.08338	-0.07733	-0.07606	-0.08207	-0.07892	-0.07585	-0.07314	-0.06930	-0.06455	-0.05980	-0.08288	-0.08522	-0.05570	-0.05036	-0.04945	-0.05886	-0.06352	-0.06155	-0.05982	-0.05876	-0.05483	-0.05035	-0.05254	-0.05543	-0.05612	-0.05224	-0.04758	-0.04169	-0.03883	-0.03512	-0.03357	-0.03753	-0.04853	
      11	  -0.004	     NaN	     NaN	     NaN	0.043312	  0.1905	     NaN	     NaN	   81.45	   0.000	1.006E+6	   0.085	  521.43	   29.43	   223.0	 1025.49	   23.52	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98704	 0.97294	 0.95005	 0.91746	 0.87396	 0.83514	 0.79958	 0.78427	 0.77324	 0.76217	 0.75194	 0.74555	 0.73867	 0.73520	 0.73318	 0.73358	 0.73617	 0.73945	 0.74414	 0.75018	 0.75641	 0.76585	 0.77415	 0.78432	 0.79198	 0.80287	 0.81275	 0.82483	 0.83575	 0.84810	 0.85792	 0.86938	 0.88069	 0.89115	 0.90113	 0.91223	 0.92029	 0.92835	 0.93647	 0.95103	 0.96148	 0.97123	 0.97970	 0.98614	 0.99045	 0.99488	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02263	-0.01612	-0.01703	-0.01844	-0.02465	-0.03106	-0.03764	-0.03827	-0.03734	-0.02993	-0.02313	-0.02192	-0.01372	-0.01327	-0.01243	-0.01993	-0.04629	-0.04201	-0.06322	-0.06686	-0.07049	-0.07640	-0.08168	-0.08120	-0.08057	-0.12384	-0.10825	-0.10334	-0.09696	-0.09529	-0.10093	-0.09670	-0.09195	-0.08718	-0.08164	-0.07435	-0.06687	-0.08716	-0.07457	-0.04087	-0.03171	-0.02766	-0.03438	-0.03606	-0.03257	-0.02998	-0.02869	-0.02518	-0.02102	-0.02362	-0.02684	-0.02846	-0.02624	-0.02330	-0.01994	-0.01974	-0.01909	-0.02048	-0.02733	-0.04094	
      12	   1.001	     NaN	     NaN	     NaN	0.035719	  0.3423	     NaN	     NaN	   78.68	   0.000	1.007E+6	   0.085	  522.82	   29.47	   223.6	 1025.49	   23.55	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98547	 0.95890	 0.92220	 0.87543	 0.85213	 0.83266	 0.81333	 0.79526	 0.78188	 0.76801	 0.75856	 0.75213	 0.74783	 0.74682	 0.74731	 0.75034	 0.75484	 0.75989	 0.76850	 0.77694	 0.78762	 0.79556	 0.80704	 0.81737	 0.83086	 0.84288	 0.85626	 0.86671	 0.87863	 0.89038	 0.90050	 0.91048	 0.92127	 0.92954	 0.93734	 0.94498	 0.95924	 0.96936	 0.97810	 0.98511	 0.98996	 0.99317	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02695	-0.01960	-0.01972	-0.01958	-0.02220	-0.02343	-0.03035	-0.03144	-0.03140	-0.02512	-0.01910	-0.01817	-0.00980	-0.00829	-0.00633	-0.01265	-0.05430	-0.05260	-0.07656	-0.08291	-0.08925	-0.09710	-0.10366	-0.10423	-0.10508	-0.14982	-0.13335	-0.12813	-0.12136	-0.11921	-0.12431	-0.11901	-0.11196	-0.10504	-0.09757	-0.08749	-0.07726	-0.09389	-0.06468	-0.02654	-0.01371	-0.00630	-0.00978	-0.00871	-0.00339	 0.00024	 0.00191	 0.00535	 0.00898	 0.00635	 0.00260	 0.00005	 0.00102	 0.00220	 0.00311	 0.00065	-0.00188	-0.00657	-0.01663	-0.03312	
      13	   2.002	     NaN	     NaN	     NaN	0.033022	  0.4842	     NaN	     NaN	   81.14	   0.000	1.008E+6	   0.085	  523.50	   29.49	   223.9	 1025.50	   23.57	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98328	 0.95436	 0.93384	 0.91280	 0.88793	 0.86106	 0.83843	 0.81251	 0.79122	 0.77369	 0.75904	 0.74977	 0.74334	 0.74116	 0.74189	 0.74456	 0.75108	 0.75834	 0.76901	 0.77709	 0.78821	 0.79800	 0.81110	 0.82294	 0.83715	 0.84810	 0.86035	 0.87364	 0.88582	 0.89722	 0.90921	 0.91868	 0.92808	 0.93776	 0.95474	 0.96596	 0.97594	 0.98391	 0.98992	 0.99372	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03116	-0.02300	-0.02236	-0.02108	-0.02277	-0.02025	-0.02617	-0.02621	-0.02730	-0.02278	-0.01690	-0.01531	-0.00658	-0.00410	-0.00118	-0.00638	-0.06192	-0.06287	-0.08952	-0.09861	-0.10771	-0.11758	-0.12556	-0.12695	-0.12881	-0.17583	-0.15818	-0.15268	-0.14546	-0.14280	-0.14729	-0.14072	-0.13159	-0.12225	-0.11275	-0.09962	-0.08651	-0.10001	-0.05613	-0.01402	 0.00207	 0.01250	 0.01173	 0.01546	 0.02245	 0.02701	 0.02918	 0.03266	 0.03592	 0.03339	 0.02940	 0.02624	 0.02614	 0.02564	 0.02461	 0.01972	 0.01441	 0.00672	-0.00632	-0.02544	
      14	   3.006	     NaN	     NaN	     NaN	0.031539	  0.6177	     NaN	     NaN	   78.64	   0.000	1.008E+6	   0.085	  523.80	   29.50	   224.0	 1025.49	   23.58	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99536	 0.98118	 0.94259	 0.89002	 0.83038	 0.80412	 0.78366	 0.76563	 0.75125	 0.74356	 0.73752	 0.73807	 0.74176	 0.74897	 0.75834	 0.76816	 0.77942	 0.79150	 0.80327	 0.81674	 0.82774	 0.84116	 0.85078	 0.86375	 0.87413	 0.88703	 0.89706	 0.90849	 0.91721	 0.92696	 0.93666	 0.94466	 0.95242	 0.96041	 0.96588	 0.97086	 0.97566	 0.98389	 0.98868	 0.99240	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03259	-0.02378	-0.02252	-0.02037	-0.02174	-0.02142	-0.02365	-0.02278	-0.02136	-0.01525	-0.01085	-0.01037	-0.00189	 0.00106	 0.00458	 0.00012	-0.06906	-0.07238	-0.10195	-0.11370	-0.12546	-0.13724	-0.14650	-0.14887	-0.15172	-0.20110	-0.18215	-0.17630	-0.16875	-0.16557	-0.16944	-0.16173	-0.15053	-0.13897	-0.12756	-0.11179	-0.09600	-0.10618	-0.04865	-0.00309	 0.01597	 0.02916	 0.03090	 0.03705	 0.04565	 0.05106	 0.05385	 0.05756	 0.06046	 0.05799	 0.05394	 0.05036	 0.04936	 0.04753	 0.04476	 0.03776	 0.02994	 0.01953	 0.00384	-0.01776	
      15	   4.000	     NaN	     NaN	     NaN	0.028603	  0.7396	     NaN	     NaN	   81.39	   0.000	1.008E+6	   0.085	  523.85	   29.50	   224.0	 1025.50	   23.59	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98940	 0.96481	 0.91661	 0.88669	 0.85860	 0.82913	 0.79937	 0.77657	 0.75427	 0.74022	 0.73333	 0.73229	 0.73747	 0.74593	 0.75704	 0.77069	 0.78511	 0.80177	 0.81549	 0.83211	 0.84320	 0.85699	 0.86839	 0.88154	 0.89276	 0.90503	 0.91429	 0.92453	 0.93464	 0.94306	 0.95044	 0.95877	 0.96464	 0.96961	 0.97497	 0.98350	 0.98871	 0.99233	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03628	-0.02672	-0.02484	-0.02178	-0.02241	-0.01958	-0.02264	-0.02022	-0.01938	-0.01405	-0.00961	-0.00853	 0.00038	 0.00415	 0.00823	 0.00481	-0.07624	-0.08201	-0.11412	-0.12848	-0.14285	-0.15660	-0.16722	-0.17029	-0.17397	-0.22563	-0.20558	-0.19945	-0.19137	-0.18755	-0.19082	-0.18180	-0.16859	-0.15468	-0.14127	-0.12272	-0.10425	-0.11182	-0.04240	 0.00622	 0.02786	 0.04327	 0.04728	 0.05550	 0.06559	 0.07196	 0.07510	 0.07912	 0.08187	 0.07960	 0.07543	 0.07148	 0.06973	 0.06684	 0.06257	 0.05377	 0.04372	 0.03090	 0.01275	-0.01111	
      16	   5.004	     NaN	     NaN	     NaN	0.027789	  0.8523	     NaN	     NaN	   78.61	   0.000	1.007E+6	   0.085	  523.20	   29.48	   223.7	 1025.50	   23.61	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99312	 0.97134	 0.95262	 0.93127	 0.90315	 0.87141	 0.84231	 0.80842	 0.77859	 0.75496	 0.73561	 0.72498	 0.72083	 0.72370	 0.73248	 0.74535	 0.76357	 0.78061	 0.80149	 0.81649	 0.83469	 0.84964	 0.86612	 0.87858	 0.89180	 0.90142	 0.91212	 0.92264	 0.93192	 0.93982	 0.94863	 0.95508	 0.96141	 0.96798	 0.97839	 0.98494	 0.99027	 0.99451	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03973	-0.02955	-0.02711	-0.02326	-0.02316	-0.01900	-0.02246	-0.01885	-0.01811	-0.01310	-0.00868	-0.00723	 0.00214	 0.00660	 0.01141	 0.00878	-0.08288	-0.09084	-0.12574	-0.14259	-0.15945	-0.17511	-0.18704	-0.19083	-0.19497	-0.24947	-0.22788	-0.22164	-0.21309	-0.20870	-0.21116	-0.20111	-0.18584	-0.16977	-0.15466	-0.13371	-0.11295	-0.11754	-0.03690	 0.01402	 0.03799	 0.05551	 0.06142	 0.07155	 0.08302	 0.09015	 0.09374	 0.09799	 0.10083	 0.09859	 0.09443	 0.09022	 0.08785	 0.08415	 0.07868	 0.06828	 0.05620	 0.04134	 0.02108	-0.00496	
      17	   6.001	     NaN	     NaN	     NaN	0.027552	  0.9611	     NaN	     NaN	   81.46	   0.000	1.007E+6	   0.085	  522.87	   29.47	   223.6	 1025.51	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99388	 0.98564	 0.97598	 0.96014	 0.93757	 0.91459	 0.88246	 0.84988	 0.81825	 0.78606	 0.75934	 0.73763	 0.72237	 0.71465	 0.71354	 0.72219	 0.73494	 0.75515	 0.77109	 0.79244	 0.81163	 0.83348	 0.85093	 0.86830	 0.88095	 0.89421	 0.90635	 0.91658	 0.92603	 0.93586	 0.94317	 0.95014	 0.95710	 0.96920	 0.97727	 0.98421	 0.98992	 0.99378	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04322	-0.03243	-0.02947	-0.02476	-0.02462	-0.01933	-0.02185	-0.01875	-0.01722	-0.01265	-0.00875	-0.00659	 0.00343	 0.00871	 0.01413	 0.01213	-0.08931	-0.09970	-0.13720	-0.15663	-0.17606	-0.19370	-0.20702	-0.21139	-0.21607	-0.27345	-0.25056	-0.24384	-0.23487	-0.22989	-0.23172	-0.22030	-0.20303	-0.18471	-0.16764	-0.14408	-0.12085	-0.12291	-0.03228	 0.02125	 0.04730	 0.06670	 0.07450	 0.08646	 0.09914	 0.10712	 0.11118	 0.11563	 0.11838	 0.11634	 0.11225	 0.10781	 0.10497	 0.10050	 0.09386	 0.08203	 0.06830	 0.05140	 0.02908	 0.00107	
      18	   6.998	     NaN	     NaN	     NaN	0.028064	  1.0658	     NaN	     NaN	   78.56	   0.000	1.006E+6	   0.085	  522.37	   29.46	   223.4	 1025.51	   23.64	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98980	 0.96733	 0.92342	 0.89554	 0.86844	 0.83829	 0.80713	 0.78109	 0.75335	 0.73209	 0.71786	 0.71003	 0.71102	 0.71779	 0.73032	 0.74751	 0.76826	 0.79228	 0.81366	 0.83795	 0.85394	 0.87289	 0.88664	 0.90081	 0.91161	 0.92199	 0.92913	 0.93694	 0.94484	 0.95164	 0.95786	 0.96483	 0.96936	 0.97384	 0.97851	 0.98604	 0.99054	 0.99366	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04349	-0.03203	-0.02852	-0.02311	-0.02268	-0.01855	-0.02123	-0.01662	-0.01336	-0.00821	-0.00428	-0.00233	 0.00751	 0.01299	 0.01879	 0.01720	-0.09565	-0.10827	-0.14838	-0.17032	-0.19226	-0.21183	-0.22640	-0.23159	-0.23657	-0.29720	-0.27268	-0.26573	-0.25619	-0.25058	-0.25179	-0.23913	-0.21985	-0.19936	-0.18055	-0.15461	-0.12921	-0.12844	-0.02761	 0.02794	 0.05596	 0.07705	 0.08666	 0.10016	 0.11395	 0.12266	 0.12727	 0.13192	 0.13461	 0.13286	 0.12879	 0.12424	 0.12097	 0.11581	 0.10817	 0.09514	 0.07986	 0.06098	 0.03684	 0.00698	
      19	   7.999	     NaN	     NaN	     NaN	0.028703	  1.1628	     NaN	     NaN	   81.10	   0.000	1.005E+6	   0.085	  521.60	   29.44	   223.1	 1025.51	   23.64	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98707	 0.96234	 0.94345	 0.92321	 0.89797	 0.86905	 0.84272	 0.81044	 0.78143	 0.75655	 0.73459	 0.71998	 0.71193	 0.71073	 0.71689	 0.72857	 0.74813	 0.76871	 0.79565	 0.81511	 0.84004	 0.86012	 0.88060	 0.89505	 0.90923	 0.91794	 0.92620	 0.93346	 0.93865	 0.94260	 0.94819	 0.95187	 0.95530	 0.95924	 0.96718	 0.97322	 0.97867	 0.98409	 0.98859	 0.99216	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04640	-0.03430	-0.03028	-0.02413	-0.02312	-0.01817	-0.02178	-0.01728	-0.01425	-0.00800	-0.00437	-0.00190	 0.00860	 0.01496	 0.02128	 0.02025	-0.10148	-0.11618	-0.15889	-0.18325	-0.20760	-0.22909	-0.24498	-0.25072	-0.25632	-0.31967	-0.29391	-0.28654	-0.27655	-0.27033	-0.27078	-0.25696	-0.23570	-0.21310	-0.19247	-0.16410	-0.13624	-0.13317	-0.02366	 0.03394	 0.06374	 0.08642	 0.09752	 0.11250	 0.12735	 0.13673	 0.14181	 0.14676	 0.14958	 0.14785	 0.14388	 0.13922	 0.13560	 0.12988	 0.12145	 0.10727	 0.09052	 0.07014	 0.04416	 0.01260	
      20	   8.996	     NaN	     NaN	     NaN	0.026114	  1.2563	     NaN	     NaN	   78.82	   0.000	1.005E+6	   0.085	  520.97	   29.42	   222.8	 1025.52	   23.66	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99249	 0.97718	 0.94193	 0.89521	 0.83730	 0.80749	 0.78264	 0.75853	 0.73667	 0.72199	 0.70930	 0.70507	 0.70745	 0.71599	 0.73208	 0.75188	 0.77599	 0.80177	 0.82956	 0.85958	 0.88406	 0.91013	 0.92540	 0.94226	 0.95377	 0.96474	 0.97210	 0.97898	 0.98264	 0.98584	 0.98919	 0.99126	 0.99270	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04533	-0.03248	-0.02790	-0.02128	-0.02037	-0.01947	-0.01933	-0.01540	-0.00939	-0.00367	 0.00072	 0.00346	 0.01365	 0.01982	 0.02625	 0.02542	-0.10702	-0.12378	-0.16900	-0.19579	-0.22258	-0.24592	-0.26320	-0.26958	-0.27562	-0.34202	-0.31480	-0.30706	-0.29664	-0.28983	-0.28951	-0.27436	-0.25127	-0.22649	-0.20421	-0.17366	-0.14371	-0.13819	-0.01956	 0.03980	 0.07123	 0.09544	 0.10777	 0.12405	 0.13990	 0.14985	 0.15528	 0.16051	 0.16310	 0.16166	 0.15780	 0.15304	 0.14906	 0.14286	 0.13365	 0.11855	 0.10047	 0.07858	 0.05111	 0.01798	
      21	  10.012	     NaN	     NaN	     NaN	0.027354	  1.3385	     NaN	     NaN	   81.07	   0.000	1.004E+6	   0.085	  520.16	   29.40	   222.4	 1025.54	   23.68	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99265	 0.98565	 0.97894	 0.96790	 0.95231	 0.93762	 0.91539	 0.89175	 0.86696	 0.83886	 0.81236	 0.78643	 0.76148	 0.74000	 0.72064	 0.70881	 0.70188	 0.70154	 0.70611	 0.71763	 0.73270	 0.75556	 0.77830	 0.80599	 0.83025	 0.85898	 0.88647	 0.90976	 0.93110	 0.94981	 0.96265	 0.97300	 0.98115	 0.99157	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05304	-0.03981	-0.03482	-0.02749	-0.02575	-0.01964	-0.02264	-0.02169	-0.01936	-0.01022	-0.00214	 0.00029	 0.01047	 0.01716	 0.02436	 0.02432	-0.11266	-0.13141	-0.17900	-0.20815	-0.23730	-0.26243	-0.28110	-0.28808	-0.29455	-0.36359	-0.33524	-0.32714	-0.31626	-0.30886	-0.30779	-0.29148	-0.26646	-0.23971	-0.21571	-0.18292	-0.15088	-0.14348	-0.01761	 0.04329	 0.07604	 0.10142	 0.11499	 0.13252	 0.14916	 0.15964	 0.16554	 0.17098	 0.17364	 0.17237	 0.16856	 0.16378	 0.15973	 0.15303	 0.14329	 0.12743	 0.10837	 0.08534	 0.05642	 0.02206	
      22	  10.998	     NaN	     NaN	     NaN	0.030242	  1.4131	     NaN	     NaN	   78.69	   0.000	1.003E+6	   0.085	  519.06	   29.37	   222.0	 1025.55	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99152	 0.98487	 0.97882	 0.96932	 0.95592	 0.94344	 0.92396	 0.90385	 0.88213	 0.85668	 0.83221	 0.80806	 0.78457	 0.76219	 0.73945	 0.72194	 0.70888	 0.69977	 0.69708	 0.69844	 0.70318	 0.71591	 0.73040	 0.75167	 0.77128	 0.79763	 0.82523	 0.85164	 0.87703	 0.90145	 0.92099	 0.93918	 0.95534	 0.97860	 0.98921	 0.99517	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05588	-0.04213	-0.03681	-0.02891	-0.02698	-0.02078	-0.02385	-0.02449	-0.02176	-0.01478	-0.00321	 0.00024	 0.01066	 0.01763	 0.02517	 0.02552	-0.11729	-0.13800	-0.18784	-0.21913	-0.25042	-0.27731	-0.29734	-0.30504	-0.31215	-0.38328	-0.35406	-0.34565	-0.33442	-0.32643	-0.32469	-0.30733	-0.28060	-0.25201	-0.22649	-0.19180	-0.15812	-0.14862	-0.01568	 0.04634	 0.08027	 0.10675	 0.12127	 0.13975	 0.15722	 0.16817	 0.17449	 0.17997	 0.18272	 0.18171	 0.17797	 0.17322	 0.16895	 0.16206	 0.15191	 0.13541	 0.11555	 0.09141	 0.06151	 0.02601	
      23	  11.200	     NaN	     NaN	     NaN	0.030982	  1.4257	     NaN	     NaN	   81.10	   0.000	1.003E+6	   0.085	  519.00	   29.37	   221.9	 1025.55	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99044	 0.98369	 0.97782	 0.96851	 0.95523	 0.94296	 0.92391	 0.90410	 0.88309	 0.85883	 0.83491	 0.81076	 0.78702	 0.76468	 0.74253	 0.72463	 0.71015	 0.69908	 0.69474	 0.69459	 0.69867	 0.71010	 0.72325	 0.74259	 0.76111	 0.78648	 0.81227	 0.83869	 0.86458	 0.88994	 0.91124	 0.93065	 0.94795	 0.97397	 0.98687	 0.99411	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05666	-0.04288	-0.03742	-0.02947	-0.02749	-0.02125	-0.02441	-0.02536	-0.02254	-0.01614	-0.00393	-0.00012	 0.01031	 0.01746	 0.02503	 0.02539	-0.11838	-0.13932	-0.18950	-0.22120	-0.25291	-0.28017	-0.30044	-0.30827	-0.31549	-0.38689	-0.35758	-0.34920	-0.33778	-0.32975	-0.32787	-0.31035	-0.28330	-0.25430	-0.22846	-0.19336	-0.15912	-0.14937	-0.01574	 0.04669	 0.08076	 0.10736	 0.12204	 0.14070	 0.15828	 0.16934	 0.17564	 0.18122	 0.18404	 0.18306	 0.17932	 0.17461	 0.17035	 0.16343	 0.15321	 0.13665	 0.11658	 0.09229	 0.06224	 0.02656	
      24	  11.401	     NaN	     NaN	     NaN	0.031654	  1.4391	     NaN	     NaN	   78.88	   0.000	1.002E+6	   0.085	  518.52	   29.35	   221.7	 1025.57	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98994	 0.98273	 0.97673	 0.96698	 0.95341	 0.94129	 0.92229	 0.90280	 0.88240	 0.85881	 0.83575	 0.81223	 0.78920	 0.76738	 0.74459	 0.72595	 0.71124	 0.70023	 0.69520	 0.69398	 0.69632	 0.70576	 0.71752	 0.73581	 0.75330	 0.77751	 0.80400	 0.82989	 0.85567	 0.88114	 0.90195	 0.92140	 0.93955	 0.96859	 0.98344	 0.99233	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05719	-0.04324	-0.03775	-0.02965	-0.02768	-0.02149	-0.02476	-0.02590	-0.02318	-0.01699	-0.00427	-0.00015	 0.01040	 0.01758	 0.02520	 0.02563	-0.11905	-0.14034	-0.19097	-0.22307	-0.25518	-0.28281	-0.30326	-0.31119	-0.31858	-0.39034	-0.36087	-0.35242	-0.34097	-0.33291	-0.33098	-0.31315	-0.28583	-0.25668	-0.23060	-0.19520	-0.16084	-0.15060	-0.01536	 0.04714	 0.08139	 0.10821	 0.12308	 0.14191	 0.15956	 0.17073	 0.17715	 0.18282	 0.18563	 0.18461	 0.18102	 0.17628	 0.17203	 0.16503	 0.15474	 0.13811	 0.11795	 0.09354	 0.06326	 0.02739	
